"V1" "V2" "V3" "V4" "V5"
"1" 0.624215345876515 0.637343617482351 0.653857162204683 0.62886248667192 0.62087666267995
"2" 0.478360798305783 0.45193986745894 0.486667724157185 0.448128717928943 0.430809319644448
"3" 0.25460282870774 0.19915367774584 0.279823925676131 0.287967087750148 0.27084488442021
"4" 0.26423747968652 0.267148953721475 0.295250631064737 0.308375055762782 0.288495048926533
"5" 0.407115797738373 0.411607763039507 0.440634493292025 0.409381154255402 0.393165497664845
"6" 0.252611570606611 0.2708952821425 0.327584984605325 0.246220733023708 0.239781949626839
"7" 0.186115725694167 0.184900441555298 0.19796750653946 0.234514438499791 0.214313336323631
"8" 0.152414974800401 0.105172135763276 0.134381145259038 0.132430814377907 0.147133338181891
"9" 0.195875423853916 0.176308363171243 0.203565409692767 0.218684919886367 0.206311761854346
"10" 0.162194984847779 0.164334125573375 0.153754215820482 0.175196506904491 0.151483490541479
"11" 0.246479915028021 0.253396654221088 0.270671432472252 0.251988086084327 0.249804525800781
"12" 0.337540937301737 0.399877165285607 0.393449173814761 0.397291314674397 0.411185003505079
"13" 0.206723009476668 0.201893652080097 0.2057117857525 0.194392907609608 0.201612153873092
"14" 0.222446466552714 0.20784908296873 0.225107237502911 0.225200209836567 0.228640451718999
"15" 0.184391325058524 0.1784620313807 0.172648037689588 0.176842825782434 0.156697109517843
"16" 0.627390695380724 0.646778693753854 0.634103342908672 0.714148792209722 0.767036153941995
"17" 0.607177172972948 0.466362896415585 0.522036310761235 0.529663910352792 0.580025338277079
"18" 0.509805434957505 0.592498735456688 0.629047731326656 0.703385937460855 0.756073125668867
"19" 0.504104829859508 0.570483260194363 0.63427349220137 0.681390342981091 0.692733458205534
"20" 0.27050228258404 0.369988790999729 0.293496049314246 0.287431151445633 0.348553489094397
"21" 0.151147146660257 0.134993564616416 0.152213713579956 0.14510272467323 0.162959508550128
"22" 0.112486598135964 0.149336123661599 0.125897240574731 0.127498963439754 0.133940246411885
"23" 0.500142390466338 0.594532112352645 0.546385870599351 0.553147411581636 0.548480127818488
"24" 0.297963239885472 0.30873231006084 0.448055194537389 0.352383101645609 0.325953954850757
"25" 0.2894882903079 0.299933747986737 0.384479345307295 0.301092463660119 0.265503879845296
"26" 0.323757034216999 0.331068861845059 0.353197368094648 0.330570476408749 0.292323127527529
"27" 0.20833687075612 0.235717838960647 0.219176944199094 0.211487926413302 0.155812132424136
"28" 0.71733084005237 0.627748412566299 0.639797927241983 0.60076545241548 0.687769817064893
"29" 0.39782905070242 0.518967987160187 0.531334527539307 0.498647582482743 0.555501411445199
"30" 0.773161280091058 0.641980524075924 0.652057658925385 0.617345889861366 0.690962821789509
"31" 0.800235408529809 0.650939679391037 0.656040735676253 0.625331995567062 0.691348018535171
"32" 0.814744070683068 0.662221898605446 0.661231079771748 0.632799074051809 0.694900884285877
"33" 0.241816522810056 0.269496271420156 0.253977628489258 0.265068132888512 0.316928726962926
"34" 0.298166267224982 0.140277145118833 0.204342510399897 0.189301365714612 0.217612569148659
"35" 0.457880433737255 0.581482014304077 0.607147782587119 0.617261487651445 0.604569198205917
"36" 0.305130636112992 0.310304421037553 0.269892300066218 0.321010686702832 0.368440429374976
"37" 0.536605607477763 0.588324033782852 0.551778265789386 0.626554594074761 0.484932690700646
"38" 0.285124636124159 0.277281503683411 0.342353480518323 0.26969123500689 0.277350801445128
"39" 0.260509409144627 0.266747291509336 0.365520038861558 0.276841950716654 0.272643666179792
"40" 0.686592646901256 0.723500617591346 0.777489917267133 0.742511465805157 0.746575623444013
"41" 0.23589375725449 0.306862184474137 0.240134543355337 0.285248987241155 0.227513374243807
"42" 0.263399509124264 0.387132313162854 0.373873682490315 0.40768809761937 0.381619104236484
"43" 0.53047970756546 0.363478675689267 0.453986993846403 0.407889195418043 0.367440610438034
"44" 0.36744353313521 0.29928342653843 0.400504293089892 0.303162440486365 0.417982943315262
"45" 0.263717306629583 0.295617490106015 0.293245457909578 0.279783917099343 0.317221723967132
"46" 0.421952125471994 0.32697032719791 0.41561370933637 0.380770612440017 0.351392764922313
"47" 0.481489363111701 0.487530330751658 0.501262673609023 0.528035272781157 0.514459928989455
"48" 0.406860784216756 0.397871591557261 0.387370548887641 0.412774499711343 0.475465720961326
