"V1" "V2" "V3" "V4" "V5"
"1" 0.172 0.128 0.188 0.284 0.154
"2" 0.322 0.368 0.272 0.298 0.232
"3" 0.286 0.226 0.23 0.244 0.176
"4" 0.434 0.404 0.414 0.504 0.324
"5" 0.262 0.344 0.294 0.354 0.29
"6" 0.374 0.432 0.2 0.484 0.522
"7" 0.13 0.156 0.204 0.162 0.214
"8" 0.19 0.212 0.224 0.244 0.218
"9" 0.3 0.196 0.268 0.22 0.182
"10" 0.29 0.246 0.31 0.296 0.22
"11" 0.438 0.352 0.384 0.328 0.16
"12" 0.378 0.136 0.408 0.146 0.284
"13" 0.226 0.248 0.256 0.23 0.214
"14" 0.128 0.082 0.086 0.066 0.076
"15" 0.166 0.112 0.132 0.152 0.104
"16" 0.178 0.158 0.136 0.164 0.214
"17" 0.24 0.236 0.32 0.342 0.294
"18" 0.292 0.238 0.214 0.202 0.218
"19" 0.404 0.356 0.554 0.41 0.364
"20" 0.226 0.184 0.262 0.12 0.244
"21" 0.506 0.622 0.53 0.604 0.544
"22" 0.294 0.234 0.322 0.354 0.242
"23" 0.548 0.678 0.598 0.536 0.504
"24" 0.184 0.236 0.19 0.2 0.196
"25" 0.384 0.452 0.442 0.44 0.576
"26" 0.298 0.388 0.352 0.268 0.332
"27" 0.15 0.112 0.12 0.178 0.14
"28" 0.222 0.268 0.172 0.312 0.188
"29" 0.546 0.498 0.542 0.492 0.504
"30" 0.506 0.464 0.46 0.418 0.474
"31" 0.22 0.146 0.152 0.188 0.148
"32" 0.192 0.198 0.258 0.178 0.34
"33" 0.5 0.458 0.59 0.412 0.548
"34" 0.406 0.5 0.472 0.272 0.452
"35" 0.17 0.11 0.154 0.13 0.176
"36" 0.182 0.124 0.096 0.172 0.216
"37" 0.588 0.434 0.688 0.564 0.472
"38" 0.338 0.258 0.302 0.296 0.284
"39" 0.404 0.284 0.286 0.25 0.136
"40" 0.434 0.342 0.302 0.26 0.2
"41" 0.262 0.27 0.322 0.284 0.25
"42" 0.3 0.314 0.35 0.318 0.272
"43" 0.21 0.238 0.268 0.234 0.198
"44" 0.294 0.392 0.274 0.306 0.33
"45" 0.17 0.242 0.168 0.184 0.156
"46" 0.378 0.26 0.406 0.45 0.37
"47" 0.55 0.712 0.478 0.616 0.51
"48" 0.244 0.326 0.264 0.216 0.192
"49" 0.228 0.348 0.456 0.352 0.24
"50" 0.354 0.314 0.4 0.316 0.308
"51" 0.244 0.282 0.236 0.382 0.22
"52" 0.262 0.242 0.322 0.388 0.356
"53" 0.292 0.316 0.278 0.264 0.246
"54" 0.448 0.498 0.432 0.596 0.388
"55" 0.424 0.488 0.396 0.47 0.296
"56" 0.312 0.326 0.268 0.358 0.254
"57" 0.23 0.198 0.204 0.238 0.234
"58" 0.284 0.172 0.314 0.308 0.2
"59" 0.332 0.26 0.266 0.276 0.384
"60" 0.254 0.24 0.328 0.35 0.406
"61" 0.206 0.314 0.302 0.372 0.398
"62" 0.196 0.28 0.26 0.386 0.31
"63" 0.628 0.418 0.412 0.512 0.488
"64" 0.084 0.212 0.14 0.188 0.162
"65" 0.184 0.302 0.256 0.334 0.264
"66" 0.418 0.418 0.418 0.414 0.442
"67" 0.26 0.298 0.292 0.36 0.27
"68" 0.194 0.204 0.338 0.224 0.174
"69" 0.294 0.354 0.292 0.358 0.338
"70" 0.458 0.48 0.478 0.39 0.47
"71" 0.224 0.242 0.306 0.31 0.2
"72" 0.208 0.352 0.308 0.314 0.296
"73" 0.346 0.26 0.274 0.346 0.342
"74" 0.468 0.576 0.62 0.544 0.616
"75" 0.162 0.212 0.178 0.15 0.12
"76" 0.312 0.326 0.348 0.376 0.28
"77" 0.114 0.206 0.166 0.172 0.216
"78" 0.134 0.194 0.168 0.198 0.224
"79" 0.436 0.468 0.306 0.432 0.344
"80" 0.296 0.282 0.202 0.25 0.24
"81" 0.072 0.088 0.132 0.172 0.102
"82" 0.152 0.154 0.16 0.176 0.136
"83" 0.196 0.328 0.294 0.212 0.31
"84" 0.712 0.616 0.566 0.654 0.538
"85" 0.144 0.18 0.14 0.122 0.124
"86" 0.324 0.374 0.308 0.314 0.344
"87" 0.164 0.396 0.23 0.138 0.16
"88" 0.172 0.27 0.152 0.194 0.276
"89" 0.394 0.348 0.5 0.44 0.368
"90" 0.178 0.12 0.256 0.202 0.192
"91" 0.258 0.284 0.246 0.298 0.178
"92" 0.362 0.376 0.46 0.398 0.446
"93" 0.358 0.396 0.406 0.428 0.432
"94" 0.474 0.394 0.434 0.412 0.466
"95" 0.41 0.326 0.258 0.29 0.234
"96" 0.122 0.294 0.236 0.204 0.324
"97" 0.494 0.484 0.36 0.388 0.436
"98" 0.278 0.242 0.246 0.308 0.278
"99" 0.398 0.328 0.268 0.306 0.246
"100" 0.298 0.284 0.278 0.238 0.216
"101" 0.432 0.594 0.408 0.444 0.422
"102" 0.22 0.262 0.272 0.254 0.174
"103" 0.394 0.382 0.354 0.282 0.354
"104" 0.356 0.438 0.428 0.388 0.368
"105" 0.336 0.302 0.27 0.2 0.296
"106" 0.526 0.63 0.528 0.556 0.61
"107" 0.202 0.226 0.196 0.126 0.288
"108" 0.522 0.456 0.416 0.47 0.456
"109" 0.344 0.384 0.384 0.328 0.392
"110" 0.262 0.25 0.228 0.16 0.374
"111" 0.364 0.392 0.412 0.248 0.382
"112" 0.238 0.13 0.18 0.224 0.188
"113" 0.402 0.266 0.334 0.374 0.298
"114" 0.146 0.084 0.112 0.064 0.1
"115" 0.092 0.226 0.094 0.358 0.23
"116" 0.638 0.444 0.508 0.278 0.534
"117" 0.638 0.484 0.476 0.28 0.536
"118" 0.622 0.382 0.342 0.342 0.54
"119" 0.426 0.42 0.426 0.232 0.414
"120" 0.208 0.214 0.346 0.248 0.24
"121" 0.12 0.172 0.108 0.15 0.112
"122" 0.208 0.214 0.266 0.254 0.256
"123" 0.504 0.512 0.436 0.638 0.606
"124" 0.608 0.494 0.318 0.53 0.518
"125" 0.124 0.216 0.186 0.108 0.152
"126" 0.236 0.334 0.304 0.37 0.34
"127" 0.42 0.478 0.464 0.476 0.486
"128" 0.522 0.562 0.344 0.396 0.566
"129" 0.37 0.318 0.17 0.386 0.304
"130" 0.222 0.208 0.2 0.258 0.318
