"V1" "V2" "V3" "V4" "V5"
"1" 0.979171614538015 0.984770567220945 0.974848186993065 0.982634778992125 0.972898285746571
"2" 0.610726563566649 0.557897521180448 0.571934741254677 0.647116319903918 0.600143528237378
"3" 0.00370166145068595 0.00319402836808284 0.00929453532887168 0.0201359168710615 0.0143370102150595
"4" 0.11838344622588 0.143014651112124 0.178998811332696 0.190345025807488 0.166979005335962
"5" 0.709969883271021 0.714031020827178 0.703537685052256 0.749205028419631 0.701785541313986
"6" 0.810848384085388 0.787567526965263 0.808817509178047 0.769289514517094 0.733261215955513
"7" 0.260276601408944 0.14889481771667 0.161382613532751 0.222481012262945 0.244105339709378
"8" 0.0308098564883013 0.00667014092646616 0.00954842422513264 0.0190785563784004 0.0349029184712995
"9" 0.176832854965952 0.0828607111827545 0.0930570655210219 0.143442845999191 0.157126249221904
"10" 0.00411922916664308 0.000754238513159282 0.000934301519371055 0.00376715749820371 0.00821845128566205
"11" 0.0642912366867282 0.0938197943413304 0.0474192350053104 0.0798755811367839 0.0758387224027167
"12" 0.329728200492128 0.431076288964739 0.330392422626285 0.383012365416586 0.372901952404629
"13" 0.0112749348377409 0.013548806728279 0.00588654368748569 0.0137309832171502 0.0119995130596652
"14" 0.0250357426442039 0.0294663450998045 0.0144878157122948 0.032227070280817 0.0219624372087713
"15" 0.00333071114280079 0.00329767436929966 0.00142868625026921 0.00360828783405796 0.00265103547027042
"16" 0.976968680843055 0.969879156038934 0.983269916936563 0.978272774915244 0.975915493272437
"17" 0.939475342430772 0.921193281347447 0.951502873693679 0.948379873984118 0.939768905946003
"18" 0.9765412753475 0.969504841337371 0.982812418648833 0.977877967620867 0.975287229639113
"19" 0.975426347770366 0.96827739700452 0.981780850274489 0.976918727801294 0.973841866575328
"20" 0.68868301775371 0.707936691508831 0.65081908057963 0.746026171856142 0.665340797980121
"21" 0.000329959989647273 0.000158859661102454 0.000471030717548446 0.000130803397332794 9.28134648713672e-05
"22" 2.48637765621005e-05 1.11173893850375e-05 3.22689157742034e-05 5.28006653925732e-06 8.9288170727001e-06
"23" 0.932721640021186 0.950321150479739 0.950563016483704 0.931463056564039 0.92632599211192
"24" 0.539266147861953 0.499623820862865 0.470755465367603 0.586141836235895 0.505471809092258
"25" 0.427924728405159 0.40267059398399 0.392889458110251 0.488611421512225 0.418645230905462
"26" 0.538208751458904 0.568235929293514 0.561937696925742 0.582608442755514 0.58723822224353
"27" 0.00372711359709653 0.00384092129815079 0.00608265346521112 0.00195255990639914 0.00417477958394256
"28" 0.983522740028348 0.980488034667133 0.98971478678718 0.984873064903882 0.984103647762472
"29" 0.948682761524908 0.945913578423737 0.96552405881993 0.953992350514659 0.953433929797074
"30" 0.984427135237004 0.981146267057197 0.990199591511417 0.985443543972511 0.984905845757812
"31" 0.9847552997965 0.981351327974143 0.990362470217206 0.985634747834234 0.985184392879322
"32" 0.984877674416989 0.981367480522881 0.990397784138091 0.98567307465687 0.985262442618759
"33" 0.762946716012038 0.81414605971416 0.798257651235024 0.772540549318014 0.81847994280281
"34" 0.0666445602408545 0.0357296294497319 0.067222930022745 0.0545342326551169 0.103068009207075
"35" 0.947607359267995 0.953081241277919 0.95664609869523 0.953038990473671 0.96016238079847
"36" 0.821655486068229 0.855155799164859 0.858264639784766 0.831339974507656 0.869473901330533
"37" 0.925347089183251 0.923669010051345 0.918433906268204 0.924399889677368 0.913707593055586
"38" 0.172891814702236 0.220164568915395 0.23445498824385 0.142344662356516 0.0812493346585581
"39" 0.147688426175591 0.182854912956175 0.198580057880542 0.122137008992314 0.0656729964900696
"40" 0.973146307837139 0.976162711091656 0.971354487784567 0.973559945185138 0.971765569811785
"41" 0.598961346425141 0.595326665865891 0.608203104010157 0.587751583528388 0.553174524193211
"42" 0.707487446540581 0.696675570916138 0.68788775106157 0.723877482545901 0.69900878287273
"43" 0.723323570805779 0.714289315104376 0.706375943476396 0.740249537516432 0.706082260388789
"44" 0.194288453326105 0.20464536961432 0.190822025682315 0.252485047250154 0.220226700845909
"45" 0.109312163456748 0.118475373316745 0.113937994853995 0.148623017256522 0.128925302258441
"46" 0.602648605258998 0.600547872128363 0.580312058436237 0.644269156646958 0.62514320923282
"47" 0.930692696696336 0.930155476191466 0.920339506499066 0.944854722675737 0.939610008704753
"48" 0.707677827740776 0.728168893119419 0.727607705917686 0.749999134578851 0.744557144972436
"49" 0.262533602140833 0.251760506464077 0.282554597968888 0.28220105875285 0.287958695301662
"50" 0.0280232169256556 0.0327572425047655 0.0339121530706219 0.0269399164476913 0.0246992420249698
"51" 0.00897810103924475 0.0121560183004556 0.014009774843376 0.00828343975916491 0.00933249989329242
"52" 0.0812996221205143 0.110682133205104 0.111317546173861 0.0845763481146899 0.0739383793231742
"53" 0.00514899294109364 0.00700970795828613 0.00789846532458354 0.00438037528703394 0.00585661519987991
"54" 0.040537242092592 0.0388814465390544 0.0358746958724541 0.0471333688937492 0.0194785491383657
"55" 0.916261903089309 0.914392618724771 0.895797634560365 0.905596310573041 0.924391801778218
"56" 0.00113387431641357 0.00162845698131622 0.00182310780434898 0.00153250194220331 0.000403911439978557
"57" 0.000124758270556667 0.000138114023373076 0.000158378910098058 0.000275781358360834 3.03515962921677e-05
"58" 0.00025218564921542 0.000320777592929269 0.000237751407506224 0.0003503347735534 7.30209851072465e-05
"59" 0.349772907182582 0.302666761619658 0.268375763228742 0.257950060744925 0.309189029741618
"60" 0.00121618975311422 0.00104602757686338 0.00118877119309964 0.000620240228863593 0.00290576961589588
"61" 0.182873539838659 0.166059209512271 0.140465065002978 0.125989987528401 0.179391525603174
"62" 0.241161885386796 0.217403330496129 0.189195280855513 0.168697459275532 0.227728627353045
"63" 0.612800617982093 0.64273451936638 0.627199499177091 0.653740148318965 0.601512455727677
"64" 0.906614378237235 0.912702061934754 0.926067196951889 0.927290799516435 0.899907115921619
"65" 0.942535596723364 0.949189652819936 0.954024898896533 0.951452649664555 0.927542540067405
"66" 0.972628770312743 0.974161141111332 0.982525823948747 0.978314838021867 0.970044030847062
"67" 0.972457157282913 0.973913244406692 0.982323185498517 0.978135754916946 0.96979491935653
