"V1" "V2" "V3" "V4" "V5"
"1" 0.804 0.806 0.768 0.844 0.83
"2" 0.312 0.262 0.306 0.452 0.334
"3" 0.224 0.194 0.194 0.278 0.266
"4" 0.166 0.24 0.126 0.234 0.23
"5" 0.192 0.164 0.212 0.156 0.212
"6" 0.124 0.15 0.242 0.132 0.154
"7" 0.142 0.132 0.14 0.168 0.156
"8" 0.278 0.206 0.114 0.188 0.214
"9" 0.214 0.154 0.156 0.166 0.17
"10" 0.37 0.222 0.252 0.324 0.228
"11" 0.102 0.116 0.142 0.148 0.12
"12" 0.134 0.156 0.172 0.15 0.128
"13" 0.13 0.102 0.13 0.144 0.112
"14" 0.298 0.224 0.302 0.264 0.27
"15" 0.156 0.158 0.118 0.16 0.146
"16" 0.884 0.796 0.868 0.826 0.922
"17" 0.388 0.164 0.372 0.346 0.29
"18" 0.884 0.796 0.868 0.826 0.922
"19" 0.884 0.796 0.868 0.826 0.922
"20" 0.174 0.246 0.19 0.15 0.136
"21" 0.094 0.114 0.112 0.114 0.128
"22" 0.088 0.096 0.146 0.106 0.162
"23" 0.414 0.56 0.334 0.54 0.478
"24" 0.368 0.384 0.506 0.558 0.42
"25" 0.23 0.21 0.36 0.338 0.302
"26" 0.148 0.178 0.244 0.218 0.162
"27" 0.216 0.158 0.218 0.22 0.158
"28" 0.91 0.904 0.926 0.932 0.952
"29" 0.734 0.698 0.818 0.754 0.724
"30" 0.91 0.904 0.926 0.932 0.952
"31" 0.91 0.904 0.926 0.932 0.952
"32" 0.91 0.904 0.926 0.932 0.952
"33" 0.078 0.146 0.166 0.1 0.214
"34" 0.278 0.14 0.224 0.262 0.208
"35" 0.368 0.39 0.508 0.56 0.44
"36" 0.078 0.096 0.1 0.112 0.178
"37" 0.606 0.542 0.72 0.824 0.572
"38" 0.502 0.408 0.39 0.36 0.446
"39" 0.13 0.41 0.318 0.23 0.118
"40" 0.902 0.898 0.862 0.924 0.886
"41" 0.186 0.344 0.176 0.276 0.212
"42" 0.124 0.224 0.202 0.31 0.218
"43" 0.446 0.398 0.464 0.492 0.322
"44" 0.204 0.33 0.252 0.248 0.29
"45" 0.166 0.258 0.144 0.248 0.182
"46" 0.364 0.274 0.26 0.264 0.202
"47" 0.438 0.22 0.362 0.434 0.39
"48" 0.358 0.264 0.316 0.442 0.374
"49" 0.042 0.028 0.044 0.03 0.03
"50" 0.276 0.13 0.312 0.206 0.24
"51" 0.278 0.27 0.244 0.206 0.194
"52" 0.262 0.232 0.402 0.306 0.31
"53" 0.324 0.232 0.234 0.22 0.232
"54" 0.292 0.362 0.316 0.378 0.296
"55" 0.698 0.666 0.688 0.576 0.684
"56" 0.19 0.158 0.152 0.226 0.126
"57" 0.136 0.106 0.172 0.132 0.1
"58" 0.462 0.232 0.446 0.44 0.238
"59" 0.372 0.306 0.206 0.26 0.396
"60" 0.198 0.178 0.154 0.254 0.178
"61" 0.188 0.17 0.124 0.11 0.13
"62" 0.224 0.168 0.154 0.11 0.204
"63" 0.162 0.188 0.2 0.292 0.238
"64" 0.382 0.428 0.382 0.532 0.426
"65" 0.704 0.56 0.692 0.634 0.736
"66" 0.92 0.918 0.942 0.93 0.918
"67" 0.92 0.918 0.942 0.93 0.918
"68" 0.298 0.36 0.342 0.412 0.248
"69" 0.342 0.346 0.378 0.422 0.438
"70" 0.266 0.302 0.324 0.314 0.336
"71" 0.214 0.308 0.226 0.4 0.28
"72" 0.17 0.12 0.12 0.142 0.164
"73" 0.37 0.06 0.308 0.332 0.39
"74" 0.898 0.84 0.804 0.864 0.832
"75" 0.898 0.84 0.804 0.864 0.832
"76" 0.198 0.136 0.238 0.208 0.206
"77" 0.404 0.42 0.44 0.544 0.336
"78" 0.334 0.166 0.134 0.186 0.202
"79" 0.322 0.334 0.334 0.426 0.454
"80" 0.364 0.428 0.576 0.386 0.332
"81" 0.91 0.9 0.986 0.928 0.922
"82" 0.22 0.196 0.168 0.238 0.246
"83" 0.266 0.268 0.328 0.314 0.26
"84" 0.146 0.128 0.114 0.206 0.104
"85" 0.276 0.22 0.202 0.192 0.178
"86" 0.494 0.638 0.518 0.65 0.562
"87" 0.064 0.104 0.054 0.094 0.12
"88" 0.128 0.104 0.138 0.116 0.172
"89" 0.24 0.2 0.182 0.21 0.21
"90" 0.252 0.168 0.224 0.25 0.186
"91" 0.084 0.058 0.07 0.1 0.076
"92" 0.102 0.116 0.096 0.13 0.11
"93" 0.18 0.268 0.194 0.186 0.158
"94" 0.44 0.376 0.322 0.354 0.256
"95" 0.05 0.162 0.158 0.152 0.098
"96" 0.266 0.28 0.232 0.318 0.268
"97" 0.266 0.28 0.232 0.318 0.268
"98" 0.266 0.28 0.232 0.318 0.268
"99" 0.274 0.312 0.266 0.348 0.284
"100" 0.42 0.332 0.43 0.464 0.402
"101" 0.89 0.924 0.924 0.916 0.868
"102" 0.586 0.68 0.532 0.782 0.626
"103" 0.076 0.056 0.1 0.09 0.098
"104" 0.39 0.198 0.498 0.388 0.316
"105" 0.304 0.338 0.438 0.26 0.414
"106" 0.41 0.576 0.442 0.306 0.682
"107" 0.806 0.766 0.678 0.782 0.79
"108" 0.828 0.874 0.892 0.854 0.868
"109" 0.206 0.382 0.236 0.352 0.39
"110" 0.05 0.056 0.054 0.022 0.066
"111" 0.11 0.2 0.206 0.224 0.192
"112" 0.07 0.088 0.068 0.072 0.092
"113" 0.254 0.224 0.15 0.194 0.168
"114" 0.126 0.174 0.122 0.18 0.114
"115" 0.28 0.208 0.174 0.292 0.198
"116" 0.154 0.124 0.11 0.23 0.146
"117" 0.1 0.11 0.074 0.162 0.118
"118" 0.158 0.092 0.096 0.174 0.11
"119" 0.254 0.138 0.314 0.236 0.194
"120" 0.254 0.138 0.314 0.236 0.194
"121" 0.24 0.15 0.228 0.262 0.174
"122" 0.174 0.19 0.244 0.202 0.21
"123" 0.148 0.122 0.114 0.138 0.12
"124" 0.136 0.122 0.076 0.138 0.156
"125" 0.178 0.172 0.152 0.204 0.146
"126" 0.086 0.132 0.12 0.12 0.13
"127" 0.19 0.166 0.162 0.19 0.13
"128" 0.18 0.294 0.384 0.292 0.268
"129" 0.012 0.018 0.016 0.032 0.07
"130" 0.11 0.12 0.08 0.198 0.156
"131" 0.282 0.288 0.262 0.404 0.33
"132" 0.034 0.026 0.05 0.044 0.078
"133" 0.744 0.854 0.75 0.798 0.764
"134" 0.338 0.42 0.192 0.346 0.214
"135" 0.338 0.42 0.192 0.346 0.214
"136" 0.744 0.854 0.75 0.798 0.764
"137" 0.12 0.172 0.17 0.184 0.094
"138" 0.146 0.188 0.23 0.216 0.23
"139" 0.254 0.286 0.206 0.26 0.236
"140" 0.134 0.05 0.108 0.162 0.124
"141" 0.076 0.068 0.038 0.06 0.056
"142" 0.26 0.176 0.25 0.208 0.212
"143" 0.262 0.282 0.232 0.262 0.26
"144" 0.242 0.246 0.232 0.246 0.218
