"V1" "V2" "V3" "V4" "V5"
"1" 0.836 0.742 0.806 0.862 0.806
"2" 0.236 0.186 0.246 0.328 0.194
"3" 0.078 0.13 0.138 0.164 0.16
"4" 0.052 0.086 0.074 0.106 0.074
"5" 0.098 0.202 0.104 0.13 0.184
"6" 0.282 0.272 0.564 0.318 0.242
"7" 0.038 0.036 0.056 0.074 0.084
"8" 0.33 0.256 0.15 0.196 0.19
"9" 0.234 0.236 0.216 0.244 0.264
"10" 0.204 0.272 0.278 0.264 0.172
"11" 0.138 0.1 0.112 0.162 0.144
"12" 0.258 0.206 0.222 0.236 0.238
"13" 0.1 0.138 0.122 0.096 0.074
"14" 0.174 0.18 0.184 0.15 0.178
"15" 0.2 0.19 0.168 0.146 0.164
"16" 0.802 0.782 0.776 0.8 0.824
"17" 0.36 0.222 0.398 0.422 0.266
"18" 0.71 0.568 0.644 0.58 0.636
"19" 0.616 0.584 0.772 0.722 0.726
"20" 0.11 0.206 0.304 0.2 0.16
"21" 0.102 0.138 0.128 0.122 0.126
"22" 0.086 0.162 0.13 0.066 0.144
"23" 0.356 0.458 0.316 0.342 0.386
"24" 0.424 0.47 0.538 0.54 0.478
"25" 0.168 0.184 0.158 0.188 0.228
"26" 0.084 0.214 0.164 0.194 0.178
"27" 0.214 0.236 0.18 0.218 0.164
"28" 0.756 0.686 0.644 0.63 0.666
"29" 0.688 0.66 0.746 0.794 0.696
"30" 0.89 0.946 0.908 0.918 0.91
"31" 0.836 0.758 0.796 0.81 0.81
"32" 0.87 0.908 0.858 0.874 0.87
"33" 0.16 0.274 0.214 0.264 0.27
"34" 0.202 0.146 0.178 0.21 0.146
"35" 0.388 0.374 0.402 0.45 0.288
"36" 0.212 0.126 0.268 0.266 0.282
"37" 0.646 0.574 0.68 0.618 0.49
"38" 0.424 0.424 0.44 0.35 0.362
"39" 0.31 0.412 0.292 0.176 0.21
"40" 0.672 0.664 0.726 0.6 0.638
"41" 0.134 0.232 0.184 0.182 0.134
"42" 0.246 0.146 0.258 0.324 0.14
"43" 0.454 0.25 0.398 0.366 0.286
"44" 0.144 0.172 0.122 0.196 0.194
"45" 0.15 0.25 0.184 0.226 0.136
"46" 0.354 0.138 0.2 0.23 0.19
"47" 0.532 0.422 0.574 0.536 0.452
"48" 0.58 0.49 0.742 0.566 0.532
"49" 0.118 0.064 0.032 0.05 0.044
"50" 0.53 0.492 0.558 0.61 0.504
"51" 0.304 0.28 0.228 0.218 0.21
"52" 0.368 0.344 0.452 0.45 0.394
"53" 0.304 0.274 0.188 0.266 0.21
"54" 0.328 0.458 0.436 0.428 0.392
"55" 0.782 0.742 0.75 0.74 0.768
"56" 0.228 0.118 0.18 0.132 0.136
"57" 0.114 0.134 0.05 0.072 0.05
"58" 0.328 0.228 0.266 0.268 0.146
"59" 0.406 0.398 0.3 0.434 0.538
"60" 0.15 0.188 0.142 0.26 0.172
"61" 0.248 0.306 0.256 0.368 0.348
"62" 0.308 0.322 0.31 0.36 0.354
"63" 0.116 0.096 0.062 0.148 0.098
"64" 0.38 0.502 0.25 0.472 0.428
"65" 0.558 0.466 0.472 0.482 0.594
