"V1" "V2" "V3" "V4" "V5"
"1" 0.112 0.064 0.092 0.168 0.022
"2" 0.38 0.338 0.258 0.382 0.404
"3" 0.408 0.272 0.09 0.092 0.402
"4" 0.084 0.068 0.054 0.152 0.046
"5" 0.026 0.154 0.022 0.052 0.078
"6" 0.154 0.144 0.024 0.138 0.12
"7" 0.256 0.164 0.29 0.27 0.144
"8" 0.146 0.184 0.086 0.186 0.16
"9" 0.3 0.324 0.444 0.276 0.428
"10" 0.204 0.368 0.364 0.256 0.11
"11" 0.206 0.194 0.16 0.22 0.026
"12" 0.188 0.192 0.226 0.394 0.126
"13" 0.37 0.424 0.442 0.3 0.42
"14" 0.038 0.134 0.052 0.106 0.042
"15" 0.094 0.134 0.134 0.162 0.1
"16" 0.112 0.226 0.21 0.282 0.212
"17" 0.658 0.602 0.528 0.774 0.556
"18" 0.174 0.186 0.06 0.102 0.134
"19" 0.352 0.446 0.578 0.462 0.41
"20" 0.024 0.082 0.06 0.016 0.084
"21" 0.366 0.436 0.47 0.15 0.446
"22" 0.354 0.056 0.066 0.286 0.266
"23" 0.162 0.214 0.38 0.29 0.24
"24" 0.34 0.636 0.512 0.29 0.486
"25" 0.234 0.53 0.266 0.388 0.316
"26" 0.03 0.106 0.126 0.184 0.128
"27" 0.382 0.432 0.382 0.39 0.366
"28" 0.054 0.05 0.026 0.012 0.08
"29" 0.252 0.31 0.22 0.264 0.08
"30" 0.55 0.71 0.728 0.682 0.754
"31" 0.47 0.572 0.546 0.608 0.556
"32" 0.166 0.238 0.25 0.158 0.404
"33" 0.13 0.16 0.05 0.174 0.074
"34" 0.388 0.124 0.2 0.252 0.438
"35" 0.164 0.198 0.234 0.126 0.15
"36" 0.074 0.152 0.14 0.176 0.116
"37" 0.35 0.326 0.282 0.248 0.154
"38" 0.412 0.422 0.432 0.32 0.316
"39" 0.418 0.192 0.356 0.232 0.302
"40" 0.266 0.126 0.188 0.114 0.162
"41" 0.552 0.662 0.574 0.762 0.598
"42" 0.49 0.474 0.234 0.4 0.44
"43" 0.166 0.172 0.214 0.252 0.176
"44" 0.31 0.282 0.166 0.152 0.19
"45" 0.374 0.354 0.218 0.286 0.218
"46" 0.278 0.454 0.256 0.288 0.366
"47" 0.122 0.302 0.284 0.348 0.246
"48" 0.352 0.274 0.17 0.298 0.35
"49" 0.218 0.238 0.26 0.22 0.11
"50" 0.182 0.288 0.39 0.274 0.284
"51" 0.268 0.632 0.364 0.682 0.668
"52" 0.086 0.404 0.254 0.472 0.42
"53" 0.36 0.146 0.2 0.084 0.124
"54" 0.226 0.356 0.296 0.418 0.228
"55" 0.524 0.456 0.44 0.396 0.264
"56" 0.328 0.708 0.746 0.614 0.366
"57" 0.038 0.376 0.342 0.4 0.252
"58" 0.354 0.24 0.184 0.464 0.012
"59" 0.264 0.192 0.366 0.332 0.286
"60" 0.406 0.344 0.364 0.292 0.342
"61" 0.112 0.076 0.414 0.344 0.162
"62" 0.08 0.208 0.262 0.372 0.518
"63" 0.296 0.238 0.41 0.348 0.296
"64" 0.188 0.078 0.116 0.234 0.154
"65" 0.028 0.09 0.046 0.118 0.058
"66" 0.27 0.33 0.366 0.302 0.344
"67" 0.442 0.076 0.076 0.474 0.122
"68" 0.12 0.264 0.284 0.208 0.172
"69" 0.124 0.192 0.064 0.15 0.028
"70" 0.32 0.096 0.312 0.2 0.328
"71" 0.314 0.492 0.022 0.348 0.486
"72" 0.526 0.664 0.014 0.658 0.678
"73" 0.17 0.234 0.414 0.158 0.182
"74" 0.196 0.244 0.14 0.196 0.392
"75" 0.604 0.6 0.354 0.404 0.494
"76" 0.45 0.508 0.386 0.41 0.536
"77" 0.124 0.172 0.054 0.074 0.084
"78" 0.244 0.334 0.114 0.204 0.132
"79" 0.618 0.634 0.126 0.69 0.572
"80" 0.382 0.328 0.104 0.204 0.246
"81" 0.068 0.078 0.092 0.166 0.064
"82" 0.12 0.044 0.07 0.17 0.054
"83" 0.054 0.046 0.098 0.076 0.052
"84" 0.586 0.568 0.564 0.668 0.506
"85" 0.184 0.622 0.328 0.244 0.582
"86" 0.228 0.31 0.236 0.306 0.32
"87" 0.2 0.382 0.164 0.146 0.156
"88" 0.186 0.33 0.208 0.316 0.374
"89" 0.144 0.092 0.132 0.102 0.106
"90" 0.036 0.072 0.028 0.092 0.026
"91" 0.452 0.432 0.564 0.428 0.314
"92" 0.128 0.04 0.092 0.162 0.148
"93" 0.414 0.394 0.412 0.466 0.564
"94" 0.658 0.5 0.69 0.716 0.584
"95" 0.288 0.54 0.13 0.14 0.12
"96" 0.456 0.51 0.378 0.516 0.526
"97" 0.402 0.166 0.232 0.142 0.328
"98" 0.506 0.402 0.536 0.524 0.152
"99" 0.536 0.224 0.346 0.59 0.484
"100" 0.462 0.386 0.328 0.236 0.248
"101" 0.048 0.142 0.088 0.222 0.152
"102" 0.122 0.102 0.138 0.154 0.128
"103" 0.52 0.566 0.316 0.54 0.39
"104" 0.314 0.414 0.418 0.228 0.302
"105" 0.16 0.28 0.202 0.252 0.078
"106" 0.358 0.218 0.38 0.426 0.392
"107" 0.162 0.148 0.128 0.18 0.054
