"V1" "V2" "V3" "V4" "V5"
"1" 0.342717179262039 0.328815597537512 0.273703533039864 0.282339293302389 0.29381247754762
"2" 0.352059467904251 0.332387478601061 0.287084219337368 0.298359726315416 0.293294324709899
"3" 0.344998973332677 0.312351505033314 0.268534475366557 0.261486608605085 0.282237472025248
"4" 0.291543725996817 0.287815113902573 0.226408806090896 0.223851893167168 0.248899935501638
"5" 0.316755944707182 0.310352556381463 0.260913857186262 0.273353441965561 0.287403758997579
"6" 0.306641936392874 0.315473097446878 0.313314347018911 0.301835341483388 0.318567112831205
"7" 0.247968021900549 0.229764204825629 0.252050980827346 0.240886285670517 0.256575610007145
"8" 0.309638640890428 0.318799044974276 0.309160853456263 0.309183071829849 0.324239126095192
"9" 0.34127173495574 0.300942642200961 0.286527769807319 0.335768198740382 0.349940537883587
"10" 0.319655387067079 0.323018880420282 0.314931785308316 0.330360195404273 0.337948391909105
"11" 0.291086622956561 0.284025768841828 0.392245288871235 0.342031687144223 0.284881197312399
"12" 0.281498198037014 0.288533730246543 0.391348559923531 0.332879271185028 0.287077277272665
"13" 0.29210883111922 0.278748795974309 0.34700853691869 0.320490468954056 0.294409775484535
"14" 0.313288458208259 0.302499714794826 0.374410312860857 0.33650005986639 0.265688078152858
"15" 0.281622454011315 0.293620181827979 0.301303531398693 0.297659410681541 0.24375209931812
"16" 0.269113399405124 0.242233177569787 0.278258520364377 0.269833538278155 0.288917577439541
"17" 0.282461435559919 0.214251684324297 0.264217365574158 0.304867333980852 0.24975909674913
"18" 0.309055270374751 0.230929597647484 0.272307961852129 0.275417670692509 0.265336185228395
"19" 0.30541797878434 0.224013177526386 0.272663337493368 0.286000301604554 0.261227856459862
"20" 0.297455706444859 0.211233167744764 0.258003372339693 0.264136828187128 0.25477694844816
"21" 0.318056383723801 0.307532727452786 0.241360006798388 0.313634714534341 0.337484118618154
"22" 0.35277108164439 0.347290275490705 0.275997244716671 0.348898011272894 0.383475881191346
"23" 0.291249144360067 0.243904464323189 0.244438078173735 0.263652467974227 0.25141673482509
"24" 0.284539739725349 0.289955077219129 0.321918645630684 0.277933021625946 0.305152838548591
"25" 0.415011317520073 0.399765151786858 0.390870941452909 0.407787652557513 0.3798978493425
"26" 0.348446999174798 0.292454225036261 0.371286657099264 0.312731111579357 0.337390946867281
"27" 0.307357652920661 0.277708405209916 0.296833324154594 0.262756925488123 0.297083058622727
"28" 0.297109603207368 0.315123755125966 0.310988638105099 0.300433310057331 0.296858205850028
"29" 0.28739667119394 0.268645178666428 0.249691382658796 0.341373765622242 0.25938154949858
"30" 0.313821644228956 0.306449401460933 0.305726716897961 0.383099894899401 0.279355587978001
"31" 0.328816554965884 0.323950728263402 0.308843789489396 0.337350420610621 0.28051177457736
"32" 0.35201188191852 0.350966734643049 0.337052991934264 0.400758228126032 0.31573800116967
