"V1" "V2" "V3" "V4" "V5"
"1" 0.124 0.194 0.12 0.076 0.212
"2" 0.124 0.194 0.12 0.076 0.212
"3" 0.124 0.194 0.12 0.076 0.212
"4" 0.124 0.194 0.12 0.076 0.212
"5" 0.124 0.194 0.12 0.076 0.212
"6" 0 0 0 0 0
"7" 0 0 0 0 0
"8" 0 0 0 0 0
"9" 0 0 0 0 0
"10" 0 0 0 0 0
"11" 0 0 0 0 0
"12" 0 0 0 0 0
"13" 0 0 0 0 0
"14" 0 0 0 0 0
"15" 0 0 0 0 0
"16" 0 0 0 0 0
"17" 0 0 0 0 0
"18" 0 0 0 0 0
"19" 0 0 0 0 0
"20" 0 0 0 0 0
"21" 0.29 0.18 0.116 0.344 0.322
"22" 0.29 0.18 0.116 0.344 0.322
"23" 0.02 0.024 0.008 0.012 0.022
"24" 0 0 0 0 0
"25" 0 0 0 0 0
"26" 0 0 0 0 0
"27" 0 0 0 0 0
"28" 0 0 0 0 0
"29" 0 0 0 0 0
"30" 0 0 0 0 0
"31" 0 0 0 0 0
"32" 0 0 0 0 0
"33" 0 0 0 0 0
"34" 0 0 0 0 0
"35" 0 0 0 0 0
"36" 0 0 0 0 0
"37" 0.068 0.088 0.068 0.098 0.04
"38" 0.068 0.088 0.068 0.098 0.04
"39" 0.068 0.088 0.068 0.098 0.04
"40" 0.068 0.088 0.068 0.098 0.04
"41" 0.068 0.088 0.068 0.098 0.04
"42" 0 0 0 0 0
"43" 0 0 0 0 0
"44" 0 0 0 0 0
"45" 0 0 0 0 0
"46" 0 0 0 0 0
"47" 0 0 0 0 0
"48" 0 0 0 0 0
"49" 0 0 0 0 0
"50" 0.06 0.268 0.334 0.058 0.276
"51" 0.06 0.268 0.334 0.058 0.276
"52" 0.06 0.268 0.334 0.058 0.276
"53" 0.06 0.268 0.334 0.058 0.276
"54" 0.324 0.224 0.198 0.246 0.18
"55" 0.324 0.224 0.198 0.246 0.18
"56" 0.324 0.224 0.198 0.246 0.18
"57" 0.324 0.224 0.198 0.246 0.18
"58" 0.324 0.224 0.198 0.246 0.18
"59" 0.098 0.048 0.05 0.108 0.102
"60" 0.098 0.048 0.05 0.108 0.102
"61" 0.098 0.048 0.05 0.108 0.102
"62" 0.098 0.048 0.05 0.108 0.102
"63" 0 0 0 0 0
"64" 0 0 0 0 0
"65" 0 0 0 0 0
"66" 0 0 0 0 0
"67" 0 0 0 0 0
"68" 0 0.002 0 0.006 0.008
"69" 0 0.002 0 0.006 0.008
"70" 0 0 0 0 0
"71" 0 0 0 0 0
"72" 0 0 0 0 0
"73" 0 0 0 0 0
"74" 0.036 0.066 0.036 0.046 0.042
"75" 0.036 0.066 0.036 0.046 0.042
"76" 0.036 0.066 0.036 0.046 0.042
"77" 0.036 0.066 0.036 0.046 0.042
"78" 0.036 0.066 0.036 0.046 0.042
"79" 0 0 0 0 0
"80" 0 0 0 0 0
"81" 0 0 0 0 0
"82" 0 0 0 0 0
"83" 0 0 0 0 0
"84" 0 0 0 0 0
