"V1" "V2" "V3" "V4" "V5"
"1" 0.87 0.908 0.942 0.908 0.906
"2" 0.426 0.31 0.292 0.392 0.378
"3" 0.094 0.04 0.146 0.142 0.196
"4" 0.106 0.128 0.12 0.158 0.144
"5" 0.386 0.352 0.298 0.258 0.262
"6" 0.132 0.214 0.192 0.208 0.16
"7" 0.036 0.106 0.11 0.206 0.188
"8" 0.012 0.046 0.06 0.068 0.058
"9" 0.118 0.11 0.096 0.118 0.1
"10" 0.028 0.06 0.046 0.034 0.028
"11" 0.094 0.096 0.076 0.166 0.142
"12" 0.284 0.496 0.448 0.568 0.462
"13" 0.048 0.11 0.172 0.232 0.1
"14" 0.036 0.076 0.136 0.178 0.068
"15" 0.054 0.076 0.176 0.208 0.054
"16" 0.942 0.836 0.846 0.906 0.92
"17" 0.75 0.62 0.82 0.292 0.662
"18" 0.514 0.54 0.61 0.748 0.752
"19" 0.352 0.412 0.442 0.68 0.398
"20" 0.304 0.114 0.202 0.518 0.324
"21" 0.14 0.298 0.252 0.124 0.12
"22" 0.102 0.278 0.26 0.178 0.12
"23" 0.556 0.438 0.426 0.56 0.492
"24" 0.21 0.14 0.144 0.298 0.306
"25" 0.42 0.572 0.518 0.668 0.58
"26" 0.47 0.528 0.44 0.456 0.508
"27" 0.05 0.092 0.118 0.106 0.088
"28" 0.668 0.776 0.8 0.878 0.836
"29" 0.418 0.296 0.436 0.51 0.364
"30" 0.948 0.92 0.95 0.968 0.954
"31" 0.928 0.942 0.952 0.96 0.952
"32" 0.846 0.866 0.852 0.79 0.938
"33" 0.254 0.338 0.262 0.258 0.288
"34" 0.156 0.18 0.268 0.058 0.236
"35" 0.574 0.416 0.35 0.544 0.522
"36" 0.04 0.03 0.036 0.068 0.22
"37" 0.634 0.512 0.598 0.578 0.38
"38" 0.056 0.072 0.084 0.05 0.066
"39" 0.062 0.058 0.102 0.076 0.108
"40" 0.864 0.916 0.776 0.926 0.838
"41" 0.106 0.084 0.08 0.138 0.102
"42" 0.018 0.122 0.042 0.092 0.02
"43" 0.02 0.08 0.078 0.052 0.048
"44" 0.346 0.398 0.406 0.332 0.292
"45" 0.212 0.258 0.242 0.228 0.206
"46" 0.372 0.264 0.376 0.344 0.22
"47" 0.588 0.51 0.702 0.57 0.512
"48" 0.206 0.19 0.086 0.418 0.256
"49" 0.024 0.05 0.042 0.152 0.034
"50" 0.066 0.086 0.076 0.09 0.08
"51" 0.12 0.114 0.176 0.218 0.094
"52" 0.112 0.11 0.1 0.14 0.092
"53" 0.082 0.072 0.128 0.142 0.114
"54" 0.45 0.38 0.468 0.526 0.326
"55" 0.496 0.662 0.632 0.448 0.518
"56" 0.466 0.4 0.45 0.464 0.212
"57" 0.426 0.164 0.364 0.404 0.144
"58" 0.51 0.33 0.526 0.442 0.23
"59" 0.356 0.118 0.394 0.366 0.45
"60" 0.39 0.182 0.36 0.488 0.404
"61" 0.318 0.1 0.252 0.372 0.392
"62" 0.216 0.04 0.144 0.206 0.262
"63" 0.354 0.158 0.232 0.49 0.15
"64" 0.382 0.284 0.356 0.526 0.398
"65" 0.672 0.774 0.714 0.796 0.922
"66" 0.582 0.53 0.752 0.756 0.848
"67" 0.764 0.764 0.698 0.684 0.74
"68" 0.072 0.188 0.138 0.198 0.176
"69" 0.048 0.148 0.064 0.088 0.11
