0.775054332473272 0.794394022246895
0.294461188792194 0.322798628851682
0.283180834197004 0.232431372283502
0.858492509641301 0.882054785302253
0.157052295906437 0.161761748384487
0.457147020910348 0.493184467011644
0.290212282713609 0.306190635131789
0.758859675095573 0.776824469699207
0.168172407318032 0.21223292994764
0.505095471291386 0.472159424765647
0.271754310463288 0.289325009663197
0.507524534243372 0.440831692575357
0.0966075846351117 0.105567462601047
0.31452000907296 0.272601951779764
0.627919630165818 0.689851127863132
0.338961694271846 0.314902200691745
0.287603723488665 0.296192799297638
0.131247648778878 0.128041776835143
0.83332701638535 0.816184264652973
0.252639502970983 0.28060688078735
0.248177647574667 0.259297166446219
0.327977255363586 0.336967778968574
0.477189548975455 0.424135488910627
0.705777936406841 0.659596145312545
0.416423905799094 0.384490523701126
0.46654982849316 0.49422328107663
0.0779243874210725 0.0670757403416046
0.197039346609924 0.145531271847736
0.828461895819692 0.795744886330918
0.390456953817971 0.51246062360474
0.543239466742122 0.553004188848763
0.385462503169673 0.386010170933297
0.209196827823441 0.232715461944276
0.768319343845039 0.702320381666611
0.182605221731159 0.153515612926592
0.364097864352043 0.367891733774314
0.438830198058795 0.396833047018629
0.277564804858431 0.261482221622507
0.855887410170497 0.847549772523995
0.443431457988302 0.418564442697919
0.792721523254719 0.75900780226555
0.111368367608136 0.142165152528158
0.16914439509377 0.166843508509356
0.373938668533998 0.336440888085157
0.353726509936611 0.261396783587918
0.350727942062867 0.363129260053926
0.216807647588075 0.164809882991162
0.398559069256138 0.373342773193805
0.140141017842808 0.263759903506167
0.745359551555516 0.764743538361609
0.303175557733862 0.395068744172744
0.561791435634838 0.564824479363887
0.630550434986388 0.619252489717121
0.286132875842295 0.279564048773074
0.560458197174011 0.450922989777903
0.704144499698425 0.672355885032772
0.189346888381703 0.204329550907553
0.183775595542693 0.16944330150165
0.22201556603279 0.219340081371833
0.846701294652252 0.835226991460757
0.185040870075201 0.218497550127997
0.860726092571167 0.851325443244191
0.353567581046507 0.323166114552895
0.33754502287735 0.34133378049414
0.295601806439053 0.31141264169136
0.789639600732513 0.773523120557223
0.5 0.507645367089683
0.737269453960227 0.705348869733591
0.268712549530466 0.311929127414988
0.39100624880896 0.339762143531387
0.210248057335315 0.20644118598678
0.250546615349328 0.237245707173555
0.322033984532745 0.338358124597316
0.167415257909598 0.153639283790448
0.152428236794068 0.151832045218904
0.091189293795241 0.0331514125380715
0.421967679608774 0.417710422744044
0.778826896484743 0.752921886857141
0.424003684795336 0.37872606313753
0.081550906472502 0.104043297022128
0.180195936111167 0.225831008636281
0.35506798958063 0.421180718923853
0.516955594608653 0.438221282713159
0.519716049816474 0.47345485344625
0.588122799576402 0.646300704823915
0.292860751613544 0.323028364040329
0.519699167980927 0.494320133941013
0.234570691726041 0.206756817296244
0.179946446441155 0.193670178967417
0.663868897778247 0.637189998969259
0.163809042762718 0.168543708260703
0.193344838127896 0.15914002335068
0.389498832373586 0.407288561676145
0.744467534906965 0.772249958636475
0.270128620224295 0.30454657144431
0.185313154733969 0.0783830005492466
