0.168 0.394 0.274 0.236 0.618 0.32 0.342 0.262 0.318 0.26
0.246 0.112 0.214 0.17 0.442 0.24 0.312 0.098 0.246 0.332
0.026 0.024 0.032 0.012 0.018 0.01 0 0.008 0.002 0.026
0.012 0.038 0.002 0.008 0.038 0.01 0 0.024 0.004 0.008
0.75 0.52 0.546 0.622 0.658 0.58 0.492 0.64 0.74 0.65
0.53 0.564 0.476 0.55 0.584 0.176 0.162 0.506 0.598 0.526
0.108 0.146 0.118 0.104 0.238 0.154 0.128 0.096 0.074 0.132
0.148 0.182 0.242 0.828 0.93 0.238 0.23 0.222 0.91 0.236
0.326 0.088 0.486 0.376 0.35 0.378 0.346 0.09 0.098 0.398
0.21 0.22 0.128 0.256 0.148 0.21 0.254 0.392 0.218 0.184
0.066 0.09 0.044 0.086 0.086 0.032 0.11 0.104 0.1 0.16
0.36 0.34 0.422 0.424 0.348 0.398 0.364 0.296 0.322 0.3
0.896 0.836 0.982 0.928 0.908 0.934 0.928 0.954 0.914 0.896
0.506 0.504 0.12 0.09 0.496 0.076 0.582 0.518 0.478 0.49
0.058 0.164 0.078 0.04 0.104 0.036 0.028 0.022 0.094 0.054
0.012 0.002 0.008 0.01 0.004 0.004 0.006 0.004 0.002 0.004
0.226 0.198 0.284 0.214 0.108 0.228 0.34 0.344 0.252 0.184
0.226 0.32 0.2 0.138 0.338 0.18 0.038 0.19 0.17 0.172
0.362 0.414 0.276 0.448 0.684 0.402 0.414 0.46 0.524 0.392
0.084 0.092 0.078 0.132 0.032 0.072 0.072 0.078 0.072 0.06
0.11 0.172 0.01 0.108 0.1 0.284 0.08 0.028 0.122 0.13
0.722 0.482 0.546 0.548 0.626 0.68 0.624 0.348 0.572 0.618
0.366 0.328 0.29 0.38 0.318 0.344 0.198 0.21 0.09 0.4
0.264 0.288 0.19 0.27 0.268 0.258 0.18 0.252 0.284 0.47
0.108 0.248 0.194 0.182 0.166 0.2 0.146 0.172 0.204 0.282
0.574 0.58 0.536 0.576 0.528 0.16 0.57 0.51 0.288 0.532
0.99 0.944 0.862 0.944 0.95 0.834 0.944 0.908 0.948 0.932
0.324 0.1 0.454 0.406 0.466 0.502 0.456 0.364 0.536 0.158
0.078 0.014 0.034 0.05 0.04 0.098 0.082 0.11 0.078 0.054
0.53 0.736 0.7 0.97 0.704 0.688 0.982 0.792 0.952 0.912
0.004 0.004 0.002 0.004 0.002 0 0.006 0.002 0 0.014
0.908 0.654 0.818 0.828 0.816 0.846 0.794 0.682 0.86 0.774
0.762 0.932 0.664 0.78 0.922 0.738 0.72 0.802 0.802 0.688
