0.19 0.27 0.244 0.234 0.384 0.23 0.304 0.242 0.184 0.196
0.224 0.084 0.136 0.15 0.216 0.14 0.184 0.098 0.142 0.196
0.126 0.082 0.138 0.12 0.098 0.106 0.056 0.04 0.114 0.126
0.096 0.11 0.144 0.038 0.162 0.072 0.042 0.032 0.062 0.07
0.46 0.274 0.25 0.402 0.34 0.328 0.342 0.332 0.646 0.32
0.152 0.154 0.158 0.188 0.15 0.14 0.2 0.15 0.25 0.15
0.636 0.552 0.496 0.446 0.464 0.47 0.488 0.572 0.348 0.516
0.276 0.302 0.334 0.556 0.564 0.506 0.274 0.236 0.484 0.29
0.254 0.116 0.268 0.276 0.23 0.218 0.294 0.156 0.098 0.308
0.174 0.17 0.154 0.19 0.24 0.244 0.238 0.226 0.178 0.166
0.07 0.048 0.052 0.092 0.142 0.05 0.05 0.042 0.116 0.06
0.39 0.558 0.522 0.526 0.472 0.48 0.436 0.448 0.458 0.412
0.856 0.83 0.936 0.964 0.818 0.862 0.874 0.916 0.902 0.906
0.266 0.15 0.156 0.046 0.168 0.196 0.14 0.23 0.182 0.14
0.102 0.166 0.084 0.058 0.126 0.14 0.106 0.09 0.132 0.104
0.06 0.144 0.03 0.054 0.058 0.086 0.094 0.05 0.054 0.112
0.292 0.142 0.406 0.184 0.19 0.326 0.228 0.306 0.302 0.166
0.138 0.114 0.128 0.092 0.12 0.118 0.082 0.128 0.116 0.056
0.376 0.48 0.332 0.362 0.532 0.486 0.432 0.556 0.426 0.44
0.086 0.036 0.044 0.068 0.07 0.052 0.036 0.044 0.052 0.036
0.196 0.204 0.156 0.118 0.162 0.182 0.13 0.116 0.162 0.108
0.83 0.758 0.634 0.778 0.782 0.82 0.728 0.634 0.71 0.794
0.502 0.398 0.502 0.446 0.406 0.468 0.416 0.374 0.346 0.458
0.394 0.388 0.254 0.42 0.472 0.36 0.368 0.328 0.462 0.422
0.388 0.422 0.298 0.416 0.45 0.318 0.368 0.356 0.38 0.362
0.358 0.51 0.396 0.382 0.472 0.298 0.388 0.362 0.428 0.3
0.894 0.918 0.862 0.878 0.922 0.914 0.872 0.828 0.862 0.846
0.33 0.268 0.386 0.356 0.392 0.56 0.526 0.408 0.526 0.258
0.144 0.082 0.074 0.038 0.136 0.18 0.156 0.324 0.042 0.094
0.558 0.61 0.558 0.702 0.514 0.512 0.814 0.458 0.736 0.82
0.284 0.282 0.222 0.142 0.274 0.238 0.304 0.22 0.268 0.284
0.46 0.4 0.412 0.438 0.42 0.522 0.382 0.524 0.426 0.468
0.466 0.472 0.616 0.548 0.648 0.466 0.486 0.456 0.514 0.57
0.49 0.556 0.308 0.418 0.318 0.35 0.376 0.294 0.404 0.28
0.856 0.816 0.684 0.812 0.802 0.76 0.764 0.86 0.758 0.628
0.17 0.124 0.114 0.184 0.144 0.216 0.14 0.324 0.19 0.14
0.14 0.16 0.176 0.16 0.17 0.192 0.156 0.274 0.166 0.17
0.018 0.032 0.006 0.028 0.024 0.036 0.014 0.012 0.028 0.018
0.034 0.064 0.034 0.042 0.062 0.044 0.036 0.024 0.064 0.1
0.214 0.312 0.246 0.244 0.312 0.318 0.216 0.304 0.288 0.282
0.016 0.02 0.036 0.064 0.058 0.058 0.106 0.012 0.088 0.048
0.644 0.454 0.354 0.528 0.584 0.704 0.382 0.676 0.384 0.494
0.106 0.092 0.124 0.136 0.146 0.048 0.104 0.152 0.118 0.142
0.05 0.208 0.066 0.156 0.168 0.124 0.162 0.168 0.186 0.162
0.3 0.244 0.22 0.26 0.234 0.244 0.29 0.198 0.266 0.262
0.238 0.348 0.264 0.284 0.34 0.19 0.28 0.284 0.518 0.296
0.314 0.388 0.34 0.348 0.332 0.238 0.298 0.348 0.514 0.294
0.648 0.732 0.738 0.724 0.714 0.64 0.69 0.784 0.788 0.736
0.19 0.194 0.246 0.192 0.218 0.144 0.156 0.168 0.208 0.144
0.478 0.444 0.446 0.464 0.478 0.356 0.344 0.328 0.446 0.336
0.216 0.216 0.15 0.242 0.224 0.176 0.19 0.138 0.204 0.118
0.328 0.35 0.172 0.218 0.366 0.432 0.332 0.36 0.334 0.42
0.252 0.238 0.25 0.234 0.228 0.242 0.306 0.288 0.242 0.238
0.394 0.646 0.514 0.53 0.466 0.438 0.366 0.57 0.348 0.58
0.354 0.65 0.524 0.516 0.444 0.412 0.422 0.572 0.344 0.538
0.154 0.078 0.042 0.076 0.12 0.13 0.092 0.092 0.068 0.104
0.092 0.164 0.202 0.116 0.23 0.098 0.112 0.124 0.136 0.136
0.566 0.376 0.436 0.558 0.438 0.366 0.43 0.412 0.41 0.482
0.434 0.27 0.348 0.406 0.384 0.288 0.382 0.37 0.338 0.424
0.32 0.316 0.232 0.156 0.286 0.182 0.326 0.254 0.238 0.258
0.276 0.306 0.298 0.144 0.292 0.134 0.274 0.218 0.138 0.23
0.268 0.254 0.252 0.198 0.416 0.168 0.38 0.27 0.202 0.14
0.044 0.086 0.084 0.054 0.046 0.086 0.06 0.052 0.064 0.048
0.654 0.518 0.39 0.446 0.444 0.36 0.438 0.346 0.412 0.352
0.53 0.39 0.422 0.438 0.372 0.516 0.552 0.528 0.292 0.342
0.264 0.276 0.242 0.194 0.248 0.2 0.182 0.1 0.158 0.244
0.076 0.036 0.068 0.034 0.028 0.062 0.104 0.1 0.058 0.086
0.05 0.04 0.026 0.028 0.012 0.024 0.09 0.026 0.064 0.034
0.088 0.074 0.104 0.116 0.112 0.094 0.05 0.078 0.09 0.118
0.14 0.194 0.134 0.11 0.158 0.166 0.134 0.144 0.138 0.256
