0.446 0.466 0.348 0.424 0.488 0.418 0.418 0.396 0.424 0.452
0.164 0.206 0.184 0.172 0.216 0.16 0.196 0.148 0.188 0.2
0.108 0.162 0.194 0.13 0.198 0.098 0.138 0.126 0.132 0.192
0.092 0.146 0.154 0.08 0.182 0.094 0.15 0.106 0.126 0.204
0.572 0.396 0.342 0.4 0.384 0.388 0.45 0.488 0.524 0.37
0.294 0.344 0.25 0.278 0.292 0.156 0.38 0.31 0.35 0.302
0.526 0.438 0.46 0.384 0.548 0.454 0.49 0.43 0.414 0.494
0.728 0.664 0.722 0.67 0.826 0.666 0.754 0.594 0.752 0.634
0.102 0.118 0.182 0.194 0.15 0.146 0.214 0.154 0.124 0.114
0.42 0.492 0.406 0.45 0.422 0.494 0.352 0.444 0.37 0.468
0.344 0.472 0.334 0.45 0.34 0.4 0.364 0.398 0.386 0.43
0.334 0.23 0.288 0.346 0.374 0.276 0.316 0.412 0.368 0.334
0.566 0.524 0.754 0.728 0.73 0.594 0.636 0.788 0.644 0.662
0.27 0.286 0.214 0.27 0.308 0.254 0.446 0.284 0.262 0.282
0.19 0.204 0.214 0.198 0.242 0.142 0.22 0.284 0.24 0.222
0.136 0.146 0.148 0.112 0.134 0.078 0.184 0.12 0.106 0.172
0.284 0.224 0.272 0.166 0.24 0.188 0.248 0.174 0.202 0.242
0.348 0.254 0.3 0.158 0.282 0.188 0.286 0.236 0.288 0.354
0.278 0.266 0.188 0.152 0.286 0.234 0.264 0.274 0.342 0.318
0.116 0.082 0.126 0.124 0.152 0.096 0.13 0.088 0.15 0.11
0.182 0.104 0.192 0.116 0.124 0.094 0.136 0.11 0.17 0.118
0.558 0.494 0.57 0.56 0.556 0.668 0.506 0.536 0.61 0.52
0.288 0.274 0.336 0.298 0.308 0.3 0.268 0.216 0.224 0.428
0.178 0.172 0.16 0.178 0.174 0.182 0.152 0.18 0.188 0.21
0.152 0.17 0.138 0.184 0.164 0.194 0.172 0.152 0.158 0.164
0.166 0.226 0.22 0.17 0.178 0.126 0.202 0.196 0.168 0.2
0.668 0.542 0.498 0.662 0.534 0.5 0.44 0.652 0.574 0.562
0.492 0.408 0.486 0.422 0.432 0.414 0.528 0.462 0.426 0.354
0.364 0.16 0.288 0.268 0.33 0.318 0.34 0.376 0.294 0.21
0.438 0.486 0.588 0.744 0.472 0.474 0.51 0.744 0.584 0.494
0.334 0.284 0.262 0.294 0.306 0.298 0.27 0.334 0.318 0.194
0.538 0.388 0.486 0.396 0.378 0.474 0.438 0.338 0.46 0.46
0.68 0.658 0.624 0.574 0.696 0.596 0.634 0.572 0.618 0.564
0.282 0.288 0.292 0.268 0.314 0.262 0.23 0.214 0.256 0.206
0.52 0.5 0.34 0.52 0.608 0.346 0.386 0.47 0.462 0.296
0.31 0.282 0.226 0.33 0.278 0.3 0.31 0.44 0.284 0.274
0.332 0.28 0.204 0.262 0.258 0.294 0.294 0.342 0.274 0.294
0.314 0.334 0.318 0.29 0.37 0.304 0.322 0.358 0.294 0.28
0.3 0.292 0.304 0.302 0.352 0.286 0.29 0.338 0.264 0.264
0.254 0.268 0.194 0.198 0.266 0.194 0.246 0.282 0.386 0.226
0.07 0.072 0.13 0.05 0.06 0.08 0.092 0.102 0.1 0.078
0.55 0.302 0.344 0.49 0.638 0.65 0.474 0.602 0.528 0.484
0.112 0.118 0.134 0.106 0.128 0.108 0.082 0.122 0.118 0.142
0.09 0.148 0.094 0.116 0.062 0.13 0.092 0.12 0.102 0.09
0.158 0.146 0.184 0.162 0.146 0.15 0.132 0.128 0.174 0.146
0.25 0.286 0.33 0.292 0.332 0.22 0.256 0.334 0.422 0.262
0.194 0.23 0.35 0.204 0.154 0.152 0.244 0.228 0.3 0.254
0.7 0.726 0.774 0.764 0.756 0.67 0.686 0.724 0.72 0.72
0.436 0.496 0.484 0.454 0.47 0.372 0.396 0.416 0.51 0.514
0.274 0.254 0.206 0.276 0.34 0.254 0.198 0.25 0.238 0.188
0.216 0.298 0.16 0.29 0.252 0.148 0.27 0.15 0.186 0.218
