"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.779661016949153 0.7625 0.7375 0.779220779220779 0.85 0.791044776119403 0.739583333333333 0.774193548387097 0.787878787878788 0.739130434782609
"2" 0.333333333333333 0.173507462686567 0.275510204081633 0.157142857142857 0.162790697674419 0.284210526315789 0.211538461538462 0.136363636363636 0.219814241486068 0.333333333333333
"3" 0.133333333333333 0.173507462686567 0.275510204081633 0.0784313725490196 0.118421052631579 0.113636363636364 0.211538461538462 0.0720720720720721 0.219814241486068 0.333333333333333
"4" 0.162222222222222 0.190954773869347 0.272727272727273 0.1875 0.181818181818182 0.171875 0.15421686746988 0.183333333333333 0.170022371364653 0.284403669724771
"5" 0.198275862068966 0.173507462686567 0.153846153846154 0.157142857142857 0.162790697674419 0.284210526315789 0.211538461538462 0.136363636363636 0.219814241486068 0.333333333333333
"6" 0.380952380952381 0.178438661710037 0.275510204081633 0.283687943262411 0.25 0.295454545454545 0.211538461538462 0.274725274725275 0.320754716981132 0.239583333333333
"7" 0.0294117647058824 0.178438661710037 0.26 0.193548387096774 0.25 0.112676056338028 0.211538461538462 0.194029850746269 0.157894736842105 0.146067415730337
"8" 0.166666666666667 0.178438661710037 0.0394736842105263 0.114942528735632 0.156862745098039 0.112676056338028 0.211538461538462 0.0720720720720721 0.138888888888889 0.146067415730337
"9" 0.0294117647058824 0.178438661710037 0.123287671232877 0.193548387096774 0.25 0.112676056338028 0.211538461538462 0.194029850746269 0.157894736842105 0.146067415730337
"10" 0.0294117647058824 0.178438661710037 0.123287671232877 0.193548387096774 0.25 0.112676056338028 0.211538461538462 0.194029850746269 0.337662337662338 0.345454545454545
"11" 0.105263157894737 0.179775280898876 0.167037861915367 0.277777777777778 0.2 0.218905472636816 0.162790697674419 0.1 0.181818181818182 0.169164882226981
"12" 0.105263157894737 0.179775280898876 0.167037861915367 0.277777777777778 0.234375 0.218905472636816 0.162790697674419 0.148148148148148 0.181818181818182 0.169164882226981
"13" 0.032258064516129 0.179775280898876 0.167037861915367 0.0886075949367089 0.2 0.127737226277372 0.140562248995984 0.0740740740740741 0.181818181818182 0.169164882226981
"14" 0.105263157894737 0.179775280898876 0.167037861915367 0.111111111111111 0.181818181818182 0.218905472636816 0.196969696969697 0.1 0.181818181818182 0.169164882226981
"15" 0.032258064516129 0.178438661710037 0.167037861915367 0.0886075949367089 0.2 0.127737226277372 0.140562248995984 0.0740740740740741 0.192170818505338 0.169164882226981
"16" 0.598726114649682 0.563829787234043 0.545454545454545 0.575916230366492 0.555555555555556 0.576 0.578947368421053 0.572115384615385 0.577319587628866 0.654545454545455
"17" 0.37007874015748 0.366197183098592 0.333333333333333 0.390625 0.37037037037037 0.336842105263158 0.2 0.375 0.411764705882353 0.295774647887324
"18" 0.598726114649682 0.563829787234043 0.545454545454545 0.575916230366492 0.555555555555556 0.576 0.578947368421053 0.572115384615385 0.577319587628866 0.654545454545455
"19" 0.598726114649682 0.563829787234043 0.545454545454545 0.575916230366492 0.555555555555556 0.576 0.578947368421053 0.572115384615385 0.577319587628866 0.654545454545455
"20" 0.323076923076923 0.262626262626263 0.123287671232877 0.320652173913043 0.19047619047619 0.301587301587302 0.242622950819672 0.35625 0.311224489795918 0.244897959183673
"21" 0.289473684210526 0.218181818181818 0.165562913907285 0.177858439201452 0.181818181818182 0.184971098265896 0.0983606557377049 0.0720720720720721 0.192170818505338 0.1
"22" 0.3 0.218181818181818 0.165562913907285 0.177858439201452 0.146341463414634 0.133333333333333 0.208955223880597 0.0720720720720721 0.192170818505338 0.0721649484536082
"23" 0.548387096774194 0.586885245901639 0.477272727272727 0.434343434343434 0.602836879432624 0.21875 0.356435643564356 0.338842975206612 0.383333333333333 0.376344086021505
"24" 0.24 0.181818181818182 0.378787878787879 0.37037037037037 0.222222222222222 0.176470588235294 0.217391304347826 0.346938775510204 0.350649350649351 0.394736842105263
"25" 0.188888888888889 0.181818181818182 0.37037037037037 0.285714285714286 0.224137931034483 0.2125 0.217391304347826 0.346938775510204 0.219814241486068 0.306666666666667
