"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.729251924339848 0.794805541125539 0.777123948926887 0.734145380273325 0.770365055369471 0.800947667791146 0.808932203930914 0.80923175008805 0.768955215827336 0.770014197948025
"2" 0.334733838383839 0.166614285714285 0.237364502164502 0.150040909090908 0.266165384615384 0.17403492063492 0.397849222999222 0.237853806977337 0.212377777777778 0.339108263305322
"3" 0.0908333333333354 0.144599999999999 0.101733333333334 0.167799999999999 0.106800000000002 0.0619666666666663 0.131033333333331 0.149499999999999 0.127833333333334 0.117166666666665
"4" 0.153907936507937 0.110522222222221 0.109790476190477 0.0885303030303018 0.0585500000000024 0.0775666666666663 0.0985196078431351 0.0978056277056266 0.11826052631579 0.0910948717948704
"5" 0.429910790615891 0.416896336996336 0.346589898989899 0.233361344211344 0.328850714285714 0.332966284142115 0.464837334887333 0.30156485892775 0.292559001782531 0.453339221960193
"6" 0.174510068019769 0.133641053391052 0.207869071354673 0.192726566580939 0.159901699437633 0.157531889988238 0.197688706781692 0.154355585478594 0.161947477055124 0.163022916564982
"7" 0.126748581715586 0.161382008201579 0.136578278504483 0.189013475238484 0.176395072239421 0.159826101283271 0.169563033167853 0.159285020885546 0.161533122255996 0.164640866540866
"8" 0.101019913419912 0.0780206349206325 0.0608171568627468 0.133577777777779 0.0975425287356309 0.0601636363636353 0.0806094017093995 0.128306015037593 0.0949317460317454 0.108355616605615
"9" 0.289433333333333 0.228966666666667 0.355858823529412 0.375866666666667 0.274133333333333 0.2964 0.270144444444445 0.324379197994987 0.292488888888889 0.309534386446886
"10" 0.118033333333333 0.147799999999999 0.220738095238095 0.185266666666668 0.181066666666666 0.0921999999999997 0.149199999999998 0.180499999999999 0.135988888888889 0.153916666666666
"11" 0.154004906204906 0.157566666666666 0.136031746031744 0.114066666666666 0.0833264069264091 0.0455000000000008 0.234188888888889 0.101382683982683 0.139035714285714 0.166159649122808
"12" 0.321507936507937 0.278666666666667 0.243233333333333 0.3495 0.311286035915304 0.2161 0.336346031746032 0.246104761904762 0.271143023255814 0.289322510822511
"13" 0.0883999999999986 0.0831333333333306 0.0761999999999977 0.0875999999999992 0.0844333333333355 0.0776761904761911 0.0658666666666645 0.0896121212121198 0.107733333333332 0.104100000000002
"14" 0.137 0.1726 0.167433333333332 0.151399999999999 0.110600000000002 0.130676190476191 0.206299999999999 0.121209523809522 0.119633333333333 0.175233333333334
"15" 0.200766666666667 0.2213 0.258333333333333 0.224599999999999 0.158366666666667 0.162000000000001 0.291133333333333 0.148499999999999 0.195533333333334 0.1911
"16" 0.647933458892113 0.819371378582457 0.726885128434782 0.775818709504779 0.799228643209593 0.743692646424307 0.862351372549022 0.744500864946075 0.883335627530365 0.756714411976916
"17" 0.561116434425397 0.500815094089671 0.57078346296358 0.465804273792767 0.444669830951986 0.42187357611394 0.544067761004222 0.526811933242195 0.522855719462003 0.528052890435162
"18" 0.299499784022662 0.27731868246625 0.259631602685125 0.252728547343139 0.199534553328933 0.318069509372763 0.286710243538356 0.247350854807253 0.198184969358471 0.276241820015733
"19" 0.386287899999634 0.416721778778017 0.363282546828715 0.384825404638886 0.380133431394886 0.418415372767927 0.371834062856292 0.458092267063239 0.356273430896932 0.395473448773449
"20" 0.197426276913405 0.212519047619048 0.218751051748612 0.118373340480656 0.209324074074074 0.290266666666667 0.264657575757576 0.216560922146636 0.185829847289794 0.227703896103896
"21" 0.2084 0.184833333333334 0.2417 0.138866666666665 0.202433333333333 0.217766666666667 0.109766666666665 0.201399999999999 0.266233333333333 0.239966666666667
"22" 0.228233333333334 0.182766666666667 0.292409523809523 0.195633333333333 0.239033333333333 0.253566666666666 0.174533333333333 0.212033333333333 0.2817 0.2619
"23" 0.532881537583504 0.545134909909978 0.591466664285584 0.513025015315154 0.566132945102802 0.709938128328622 0.62466014645675 0.590781208595325 0.544327029465725 0.555465245034939
"24" 0.161433738816979 0.215881658623708 0.164280258405105 0.172876399039556 0.242309530717509 0.187602330954342 0.224258296161939 0.18844239214384 0.226041777067927 0.118289915713546
"25" 0.189379090727542 0.210826182433231 0.162070874246792 0.179779678251117 0.187731544236165 0.198845458173143 0.217210889894367 0.16631888332904 0.181234537979153 0.198309132606688
"26" 0.092336633203606 0.0781556082035394 0.0833300869065563 0.130429228459362 0.128474110064021 0.0891054672897077 0.114310521929 0.126153313527078 0.0564581313288218 0.0587770618996175
"27" 0.0934916666666677 0.100333333333333 0.0895999999999987 0.109766666666665 0.0949202898550745 0.0441999999999989 0.095200000000002 0.103333333333335 0.0908047619047625 0.0816333333333337
"28" 0.663918260553959 0.703103509888802 0.726030077895041 0.811655684522097 0.657538607460877 0.763158924485129 0.802494568630198 0.670030924280396 0.75756572006465 0.742778842771878
"29" 0.561862844465478 0.568329577062083 0.52387509303562 0.536439607906712 0.687512363008447 0.587332763949754 0.594444645139804 0.502136593760506 0.58542139067702 0.617960992241331
"30" 0.880846498599436 0.861984910485934 0.914079289721228 0.937057816377175 0.893651156076466 0.892333229813671 0.897640689895526 0.90789485645933 0.936129614845935 0.905856132756135
"31" 0.804742771891362 0.771514316065547 0.853368955610893 0.815590139609493 0.83054274781806 0.843060851403878 0.826259556870845 0.821759465869525 0.868559773576095 0.833467057125883
"32" 0.797070585013912 0.758747796119168 0.823483286835224 0.828566149710504 0.810001675001988 0.804691231197427 0.798269874331162 0.850245726495724 0.866643034759356 0.87405118411001
"33" 0.284956549546549 0.260194693908113 0.220905772005773 0.220876184926185 0.250800658577908 0.243812800338922 0.18731304677796 0.276506782106782 0.202987040242069 0.204530230690973
"34" 0.176863550731037 0.1968 0.133431837645043 0.197681746031746 0.185565384615384 0.275023484848485 0.143097533883741 0.175695051181695 0.138831428571428 0.148139679821701
"35" 0.339986065047832 0.389977252918261 0.515140219631405 0.394556524702429 0.44975210074426 0.446073035820257 0.384622325347066 0.373327736345903 0.335883376562381 0.433529191476822
"36" 0.062417464012203 0.176089289925123 0.123536200716847 0.139122006441834 0.127818459031422 0.12362220706123 0.10433916322382 0.120676352141614 0.099220127615399 0.119216506528702
"37" 0.632323235460191 0.649367180668669 0.521397168529519 0.589624517463247 0.586333432131756 0.558677674011575 0.516035663607595 0.501116224148204 0.728968019154857 0.490947096646402
"38" 0.21507374164351 0.26936022294708 0.240445331352613 0.208865873015872 0.207558897936159 0.176405394442159 0.168865482556657 0.187755158730158 0.206146314548446 0.181336087231955
"39" 0.222691324061092 0.15902373889727 0.165628834666624 0.0976956709956701 0.115840305417566 0.105571708683473 0.109793650793649 0.102286956521738 0.0992299946871682 0.107602700087252
"40" 0.517601557807864 0.567669326943135 0.657759665216341 0.680117743535053 0.561942419267461 0.610733132682458 0.644023427873151 0.591193005807961 0.671421446150131 0.521284437699509
"41" 0.24823404928405 0.280729809704598 0.209508201891028 0.281019487465429 0.117253616019494 0.132094112174375 0.174753312112723 0.214321311011351 0.16824201319517 0.172532363687845
"42" 0.0972231501831494 0.0596532467532451 0.11741729867542 0.0845242715809379 0.106752293522651 0.0990470564523193 0.16685238095238 0.119729281106428 0.10620934880722 0.12710107292235
"43" 0.249207977302415 0.151003571703571 0.222676556434125 0.267222484312089 0.235756921846245 0.224289117453633 0.289298861934711 0.234632995062714 0.267117823524749 0.212257067168916
"44" 0.106553846153845 0.069381253767328 0.0952827323991785 0.0850666666666659 0.0614616383616411 0.0935285714285711 0.138499999999998 0.0767384920634943 0.113336435786435 0.0751523809523813
"45" 0.052620512820512 0.0304612537673277 0.0560529761904749 0.0593871794871784 0.0380616383616412 0.0535333333333328 0.0814689678742287 0.0476166666666683 0.0470944444444431 0.0486666666666672
"46" 0.177280463980463 0.199232336018411 0.197032923693952 0.198524038706391 0.187497126632233 0.185853535353535 0.20280238095238 0.226342115251897 0.297256349206349 0.19119696969697
"47" 0.421259168794002 0.47200969002794 0.421947852199401 0.664962617121442 0.543792025294969 0.491764857742265 0.42414478292226 0.614083006077603 0.55438735293114 0.562165956291731
"48" 0.264516428571429 0.27763777840517 0.237357936507937 0.355478787878788 0.266846615703137 0.252435873015873 0.352110818368235 0.292249711399711 0.281900858818601 0.455684468747627
"49" 0.144114973508318 0.115008648170013 0.117928794880379 0.12650265151515 0.124252991618799 0.0757633986928091 0.121786886652358 0.126849410759461 0.160818970814133 0.214939114671251
"50" 0.147166666666667 0.133233333333331 0.0435333333333349 0.0953999999999991 0.0678333333333341 0.137633333333334 0.150761538461537 0.0939333333333322 0.106733333333333 0.0926833333333337
"51" 0.0925999999999989 0.0559714285714263 0.0684666666666682 0.135249999999999 0.0358619047619055 0.0984555555555554 0.0722999999999976 0.136833333333332 0.119055555555555 0.112847619047619
"52" 0.151333333333333 0.155199999999998 0.129233333333335 0.126666666666666 0.0932416666666674 0.181700000000002 0.165801440551525 0.202120512820512 0.17098253968254 0.164666666666667
"53" 0.215066666666667 0.199899999999999 0.183300000000001 0.259490476190476 0.119933333333334 0.209855555555556 0.231385714285715 0.207933333333333 0.174022222222223 0.243686956521739
"54" 0.3007 0.314166666666667 0.334666666666667 0.32375 0.284855555555556 0.320952380952381 0.340776190476191 0.313533333333333 0.27448431372549 0.277319047619048
"55" 0.803867831672018 0.752142037241384 0.765674624780339 0.765265790663592 0.756145023314789 0.798419590754078 0.796455979108614 0.764311715955372 0.806982321049735 0.785661103042206
"56" 0.350152380952381 0.398988888888888 0.364638095238096 0.324366666666667 0.302783333333333 0.349122893772894 0.348371428571429 0.350261904761905 0.341315151515151 0.333578571428572
"57" 0.268433333333333 0.206866666666666 0.247133333333334 0.242133333333333 0.257133333333334 0.277766666666667 0.302066666666667 0.264533333333334 0.250333333333333 0.147
"58" 0.511133333333334 0.513633333333331 0.491166666666668 0.393312280701754 0.459766666666667 0.441299999999999 0.476533333333332 0.472866666666665 0.517599999999999 0.416066666666667
"59" 0.547638759689921 0.501899999999998 0.350633333333333 0.389033333333333 0.462833333333334 0.559299999999999 0.372366666666667 0.458633333333333 0.603033333333335 0.454333333333332
"60" 0.587533333333332 0.518166666666665 0.399299999999999 0.402033333333333 0.498333333333334 0.5963 0.373333333333333 0.438366666666667 0.648100000000002 0.491990476190475
"61" 0.497172093023255 0.405466666666667 0.336133333333333 0.383266666666666 0.3567 0.452733333333333 0.357566666666667 0.435633333333334 0.490033333333334 0.436733333333332
"62" 0.341238759689922 0.307 0.307266666666667 0.3423 0.311728571428571 0.338666666666666 0.390349999999999 0.313666666666667 0.407766666666667 0.3721
"63" 0.383120238095238 0.37891267464351 0.490836721249766 0.530271298025645 0.469953026628155 0.350967288457489 0.30716994119833 0.532917489177487 0.516767615120729 0.452430284043442
"64" 0.506226085120935 0.431327702321455 0.547521431657148 0.55349839222862 0.527601145167641 0.595130507195041 0.467779225054845 0.483402505700756 0.438737518920606 0.481351935807549
"65" 0.874073897045581 0.868371109953478 0.864154369390053 0.871838625229461 0.856237191726024 0.855571695019805 0.850198861119525 0.83086362602723 0.827979182370817 0.821895742320033
"66" 0.621634243915829 0.612000598431557 0.825852349188033 0.687273413241754 0.785880929222257 0.557310220675406 0.650266145010473 0.676876699148704 0.599636238833447 0.635078798421022
"67" 0.772785250221189 0.845709600016388 0.73302269909393 0.789081352621421 0.767462056299462 0.796999539593532 0.804466295872952 0.807113511854766 0.83002576065755 0.782513399825925
