"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.236 0.254 0.304 0.31 0.188 0.266 0.284 0.268 0.28 0.152
"2" 0.236 0.254 0.304 0.31 0.188 0.266 0.284 0.268 0.28 0.152
"3" 0.236 0.254 0.304 0.31 0.188 0.266 0.284 0.268 0.28 0.152
"4" 0.236 0.254 0.304 0.31 0.188 0.266 0.284 0.268 0.28 0.152
"5" 0.236 0.254 0.304 0.31 0.188 0.266 0.284 0.268 0.28 0.152
"6" 0.054 0.052 0.072 0.052 0.054 0.016 0.022 0.042 0.05 0.062
"7" 0.054 0.052 0.072 0.052 0.054 0.016 0.022 0.042 0.05 0.062
"8" 0.054 0.052 0.072 0.052 0.054 0.016 0.022 0.042 0.05 0.062
"9" 0.054 0.052 0.072 0.052 0.054 0.016 0.022 0.042 0.05 0.062
"10" 0.054 0.052 0.072 0.052 0.054 0.016 0.022 0.042 0.05 0.062
"11" 0.024 0.026 0.028 0.076 0.012 0.034 0.08 0.01 0.016 0.014
"12" 0.024 0.026 0.028 0.076 0.012 0.034 0.08 0.01 0.016 0.014
"13" 0.024 0.026 0.028 0.076 0.012 0.034 0.08 0.01 0.016 0.014
"14" 0.024 0.026 0.028 0.076 0.012 0.034 0.08 0.01 0.016 0.014
"15" 0.024 0.026 0.028 0.076 0.012 0.034 0.08 0.01 0.016 0.014
"16" 0.012 0.052 0.024 0.04 0.054 0.064 0.028 0.02 0.02 0.098
"17" 0.012 0.052 0.024 0.04 0.054 0.064 0.028 0.02 0.02 0.098
"18" 0.012 0.052 0.024 0.04 0.054 0.064 0.028 0.02 0.02 0.098
"19" 0.012 0.052 0.024 0.04 0.054 0.064 0.028 0.02 0.02 0.098
"20" 0.012 0.052 0.024 0.04 0.054 0.064 0.028 0.02 0.02 0.098
"21" 0.382 0.372 0.388 0.344 0.358 0.368 0.354 0.22 0.36 0.252
"22" 0.382 0.372 0.388 0.344 0.358 0.368 0.354 0.22 0.36 0.252
"23" 0.054 0.114 0.092 0.132 0.09 0.07 0.11 0.06 0.076 0.064
"24" 0.01 0.172 0.02 0.036 0.022 0.042 0.034 0.048 0.046 0.05
"25" 0.01 0.172 0.02 0.036 0.022 0.042 0.034 0.048 0.046 0.05
"26" 0.01 0.172 0.02 0.036 0.022 0.042 0.034 0.048 0.046 0.05
"27" 0.01 0.172 0.02 0.036 0.022 0.042 0.034 0.048 0.046 0.05
"28" 0.092 0.042 0.044 0.04 0.074 0.042 0.056 0.04 0.032 0.034
"29" 0.092 0.042 0.044 0.04 0.074 0.042 0.056 0.04 0.032 0.034
"30" 0.092 0.042 0.044 0.04 0.074 0.042 0.056 0.04 0.032 0.034
"31" 0.092 0.042 0.044 0.04 0.074 0.042 0.056 0.04 0.032 0.034
"32" 0.092 0.042 0.044 0.04 0.074 0.042 0.056 0.04 0.032 0.034
"33" 0.022 0.156 0.084 0.078 0.046 0.028 0.046 0.054 0.036 0.048
"34" 0.022 0.156 0.084 0.078 0.046 0.028 0.046 0.054 0.036 0.048
"35" 0.022 0.156 0.084 0.078 0.046 0.028 0.046 0.054 0.036 0.048
"36" 0.022 0.156 0.084 0.078 0.046 0.028 0.046 0.054 0.036 0.048
"37" 0.076 0.154 0.114 0.094 0.08 0.076 0.106 0.11 0.092 0.138
"38" 0.076 0.154 0.114 0.094 0.08 0.076 0.106 0.11 0.092 0.138
"39" 0.076 0.154 0.114 0.094 0.08 0.076 0.106 0.11 0.092 0.138
"40" 0.076 0.154 0.114 0.094 0.08 0.076 0.106 0.11 0.092 0.138
"41" 0.076 0.154 0.114 0.094 0.08 0.076 0.106 0.11 0.092 0.138
"42" 0.088 0.106 0.118 0.076 0.128 0.128 0.08 0.112 0.106 0.14
"43" 0.088 0.106 0.118 0.076 0.128 0.128 0.08 0.112 0.106 0.14
"44" 0.088 0.106 0.118 0.076 0.128 0.128 0.08 0.112 0.106 0.14
"45" 0.088 0.106 0.118 0.076 0.128 0.128 0.08 0.112 0.106 0.14
"46" 0.088 0.106 0.118 0.076 0.128 0.128 0.08 0.112 0.106 0.14
"47" 0.084 0.078 0.112 0.122 0.118 0.068 0.096 0.102 0.076 0.108
"48" 0.084 0.078 0.112 0.122 0.118 0.068 0.096 0.102 0.076 0.108
"49" 0.084 0.078 0.112 0.122 0.118 0.068 0.096 0.102 0.076 0.108
"50" 0.13 0.182 0.142 0.186 0.192 0.116 0.164 0.186 0.136 0.16
"51" 0.13 0.182 0.142 0.186 0.192 0.116 0.164 0.186 0.136 0.16
"52" 0.13 0.182 0.142 0.186 0.192 0.116 0.164 0.186 0.136 0.16
"53" 0.13 0.182 0.142 0.186 0.192 0.116 0.164 0.186 0.136 0.16
"54" 0.434 0.498 0.48 0.42 0.448 0.39 0.53 0.52 0.506 0.43
"55" 0.434 0.498 0.48 0.42 0.448 0.39 0.53 0.52 0.506 0.43
"56" 0.434 0.498 0.48 0.42 0.448 0.39 0.53 0.52 0.506 0.43
"57" 0.434 0.498 0.48 0.42 0.448 0.39 0.53 0.52 0.506 0.43
"58" 0.434 0.498 0.48 0.42 0.448 0.39 0.53 0.52 0.506 0.43
"59" 0.158 0.106 0.146 0.17 0.13 0.136 0.262 0.114 0.14 0.146
"60" 0.158 0.106 0.146 0.17 0.13 0.136 0.262 0.114 0.14 0.146
"61" 0.158 0.106 0.146 0.17 0.13 0.136 0.262 0.114 0.14 0.146
"62" 0.158 0.106 0.146 0.17 0.13 0.136 0.262 0.114 0.14 0.146
"63" 0.094 0.104 0.128 0.086 0.07 0.112 0.084 0.072 0.06 0.08
"64" 0.094 0.104 0.128 0.086 0.07 0.112 0.084 0.072 0.06 0.08
"65" 0.094 0.104 0.128 0.086 0.07 0.112 0.084 0.072 0.06 0.08
"66" 0.094 0.104 0.128 0.086 0.07 0.112 0.084 0.072 0.06 0.08
"67" 0.094 0.104 0.128 0.086 0.07 0.112 0.084 0.072 0.06 0.08
"68" 0.154 0.09 0.054 0.094 0.122 0.102 0.09 0.118 0.108 0.044
"69" 0.154 0.09 0.054 0.094 0.122 0.102 0.09 0.118 0.108 0.044
"70" 0.09 0.08 0.064 0.09 0.098 0.056 0.05 0.082 0.078 0.056
"71" 0.09 0.08 0.064 0.09 0.098 0.056 0.05 0.082 0.078 0.056
"72" 0.09 0.08 0.064 0.09 0.098 0.056 0.05 0.082 0.078 0.056
"73" 0.09 0.08 0.064 0.09 0.098 0.056 0.05 0.082 0.078 0.056
"74" 0.122 0.09 0.128 0.116 0.074 0.096 0.098 0.074 0.108 0.062
"75" 0.122 0.09 0.128 0.116 0.074 0.096 0.098 0.074 0.108 0.062
"76" 0.122 0.09 0.128 0.116 0.074 0.096 0.098 0.074 0.108 0.062
"77" 0.122 0.09 0.128 0.116 0.074 0.096 0.098 0.074 0.108 0.062
"78" 0.122 0.09 0.128 0.116 0.074 0.096 0.098 0.074 0.108 0.062
"79" 0.304 0.154 0.226 0.19 0.222 0.18 0.286 0.116 0.224 0.194
"80" 0.304 0.154 0.226 0.19 0.222 0.18 0.286 0.116 0.224 0.194
"81" 0.304 0.154 0.226 0.19 0.222 0.18 0.286 0.116 0.224 0.194
"82" 0.304 0.154 0.226 0.19 0.222 0.18 0.286 0.116 0.224 0.194
"83" 0.304 0.154 0.226 0.19 0.222 0.18 0.286 0.116 0.224 0.194
"84" 0.056 0.06 0.058 0.05 0.078 0.06 0.06 0.038 0.042 0.04
"85" 0.056 0.06 0.058 0.05 0.078 0.06 0.06 0.038 0.042 0.04
"86" 0.056 0.06 0.058 0.05 0.078 0.06 0.06 0.038 0.042 0.04
"87" 0.056 0.06 0.058 0.05 0.078 0.06 0.06 0.038 0.042 0.04
"88" 0.056 0.06 0.058 0.05 0.078 0.06 0.06 0.038 0.042 0.04
"89" 0.214 0.436 0.392 0.414 0.396 0.44 0.434 0.354 0.35 0.432
"90" 0.214 0.436 0.392 0.414 0.396 0.44 0.434 0.354 0.35 0.432
"91" 0.214 0.436 0.392 0.414 0.396 0.44 0.434 0.354 0.35 0.432
"92" 0.214 0.436 0.392 0.414 0.396 0.44 0.434 0.354 0.35 0.432
