"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.592592592592593 0.894736842105263 0.813953488372093 0.601694915254237 0.570247933884298 0.777777777777778 0.96969696969697 0.784 0.602409638554217 0.563380281690141
"2" 0.471428571428571 0.485714285714286 0.382608695652174 0.431192660550459 0.316326530612245 0.3671875 0.5 0.328947368421053 0.344444444444444 0.528925619834711
"3" 0.202380952380952 0.0757575757575758 0.144736842105263 0.125 0.141129032258065 0.147887323943662 0.327272727272727 0.124555160142349 0.333333333333333 0.153846153846154
"4" 0.202380952380952 0.37037037037037 0.201754385964912 0.125 0.141129032258065 0.147887323943662 0.03125 0.124555160142349 0.333333333333333 0.153846153846154
"5" 0.195121951219512 0.247191011235955 0.358024691358025 0.185185185185185 0.511904761904762 0.190635451505017 0.5 0.328947368421053 0.241935483870968 0.528925619834711
"6" 0.0204081632653061 0.201238390092879 0.140115163147793 0.161943319838057 0.170212765957447 0.17910447761194 0.0760233918128655 0.138028169014085 0.21195652173913 0.0863309352517986
"7" 0.0949367088607595 0.201238390092879 0.140115163147793 0.161943319838057 0.0694444444444444 0.0461538461538462 0.0760233918128655 0.138028169014085 0.120535714285714 0.0863309352517986
"8" 0.0949367088607595 0.125295508274232 0.140115163147793 0.131634819532909 0.142857142857143 0.161764705882353 0.0760233918128655 0.124555160142349 0.120535714285714 0.12962962962963
"9" 0.133971291866029 0.125295508274232 0.140115163147793 0.131634819532909 0.232142857142857 0.152173913043478 0.0760233918128655 0.138028169014085 0.149333333333333 0.12962962962963
"10" 0.0493827160493827 0.125295508274232 0.140115163147793 0.131634819532909 0.142857142857143 0.161764705882353 0.0760233918128655 0.124555160142349 0.120535714285714 0.12962962962963
"11" 0.490909090909091 0.357142857142857 0.333333333333333 0.110132158590308 0.419354838709677 0.4 0.174812030075188 0.415384615384615 0.313725490196078 0.369565217391304
"12" 0.490909090909091 0.357142857142857 0.333333333333333 0.481481481481481 0.419354838709677 0.4 0.174812030075188 0.415384615384615 0.313725490196078 0.369565217391304
"13" 0.490909090909091 0.357142857142857 0.333333333333333 0.481481481481481 0.419354838709677 0.4 0.174812030075188 0.415384615384615 0.313725490196078 0.369565217391304
"14" 0.490909090909091 0.357142857142857 0.333333333333333 0.110132158590308 0.419354838709677 0.4 0.174812030075188 0.415384615384615 0.313725490196078 0.369565217391304
