"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" 0.341881763939278 0.348690178706714 0.352694223681922 0.323841906235077 0.339414753734058 0.328542086496122 0.325273540035013 0.316102425981259 0.33475552554852 0.29107100096615
"2" 0.353221245815371 0.359895573134274 0.364829193509892 0.334529641690691 0.353863777761729 0.341873567578832 0.329447166335266 0.32748517353888 0.344453554328414 0.318634145575271
"3" 0.376294307438346 0.382142405959246 0.35227796781986 0.356610472326007 0.423937041414312 0.357088216362686 0.358412642690716 0.337610523476115 0.379670475189666 0.321248519256128
"4" 0.301635346648567 0.286162890860066 0.318755882046949 0.294535152446772 0.278837830289122 0.266455706179518 0.266818018395021 0.290395370817412 0.233154549782618 0.274774985840911
"5" 0.344840324838569 0.337890958680336 0.334133813976944 0.307213347736997 0.398132083106416 0.338472636963444 0.335848443012683 0.330133412187628 0.342934385112149 0.305482214071827
"6" 0.354647247411542 0.403740739473224 0.413789508661996 0.365582298760051 0.429360478375832 0.418791106299387 0.363767315578742 0.370835508645486 0.422173850551498 0.387879379991712
"7" 0.250614013282031 0.224851248622041 0.245703891003588 0.21444343293014 0.241408578383938 0.209082312511946 0.240410930839757 0.257950111139383 0.234771711626799 0.22547705386733
"8" 0.222957665142242 0.176339036668994 0.221333832826576 0.232944520132122 0.236431995406188 0.221342809379309 0.236090481006226 0.192392582398602 0.212017779733128 0.231030023686594
"9" 0.264004963877017 0.222991964247592 0.246903436299331 0.284071919215117 0.267743718539809 0.27461672034527 0.258960421293208 0.216136787861306 0.250109331818807 0.25902022714184
"10" 0.252247274705197 0.209440441479075 0.259249997766557 0.282792001285717 0.266734033200832 0.279972012471179 0.252786264542282 0.224734948484088 0.26345455375184 0.262265815539082
"11" 0.303128860732894 0.389326569258925 0.380956845520578 0.420040329202985 0.352854854028405 0.371963250642882 0.342745241694175 0.338043048177589 0.371690564547624 0.375481309224121
"12" 0.327305430190437 0.308282760209768 0.311849550828391 0.31544774868429 0.286863533482763 0.296325787272939 0.321615331203374 0.309787640953653 0.34385216703259 0.326843932194809
"13" 0.275271580163922 0.338622629488285 0.335551472732507 0.32046199865456 0.309626859138791 0.322966418544417 0.306094328150399 0.299108939980019 0.358242038767178 0.326561333334915
"14" 0.299574571237695 0.313065684259472 0.25455281271828 0.240801111885173 0.224838596015905 0.286861284454694 0.279143277176383 0.261693861420224 0.304884925694116 0.265571276825056
